temp,seed,vdd,sigma,corner_mos,corner_res,res,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,bcs,50000,None,000006,None,1.12695e-05,True,0.188128,True,True,True,4.022303933999865
27,0.0,3.3,1,tt,bcs,10000,None,000007,None,1.12707e-05,True,0.0376378,True,True,True,
27,0.0,3.3,1,tt,bcs,80000,None,000008,None,1.12687e-05,True,0.300946,True,True,True,
27,0.0,3.3,1,ss,typ,50000,None,000009,None,9.33024e-06,True,0.155762,True,True,True,
27,0.0,3.3,1,ss,typ,10000,None,000010,None,9.33115e-06,True,0.0311615,True,True,True,
27,0.0,3.3,1,ss,typ,80000,None,000011,None,9.32968e-06,True,0.249173,True,True,True,
27,0.0,3.3,1,ff,typ,50000,None,000018,None,8.90202e-06,True,0.14863,True,True,True,
27,0.0,3.3,1,ff,typ,10000,None,000019,None,8.90289e-06,True,0.0297347,True,True,True,
27,0.0,3.3,1,ff,typ,80000,None,000020,None,8.90148e-06,True,0.237765,True,True,True,
27,0.0,3.3,1,tt,typ,50000,None,000000,None,9.11734e-06,True,0.152216,True,True,True,
27,0.0,3.3,1,tt,typ,10000,None,000001,None,9.11823e-06,True,0.0304521,True,True,True,
27,0.0,3.3,1,tt,typ,80000,None,000002,None,9.11679e-06,True,0.243502,True,True,True,
27,0.0,3.3,1,ss,bcs,50000,None,000015,None,1.15479e-05,True,0.192766,True,True,True,
27,0.0,3.3,1,ss,bcs,10000,None,000016,None,1.15492e-05,True,0.0385657,True,True,True,
27,0.0,3.3,1,ss,bcs,80000,None,000017,None,1.15472e-05,True,0.308365,True,True,True,
27,0.0,3.3,1,ff,wcs,50000,None,000021,None,7.33272e-06,True,0.12244,True,True,True,
27,0.0,3.3,1,ff,wcs,10000,None,000022,None,7.33337e-06,True,0.0244945,True,True,True,
27,0.0,3.3,1,ff,wcs,80000,None,000023,None,7.33231e-06,True,0.195871,True,True,True,
27,0.0,3.3,1,tt,wcs,50000,None,000003,None,7.50019e-06,True,0.125228,True,True,True,
27,0.0,3.3,1,tt,wcs,10000,None,000004,None,7.50086e-06,True,0.0250524,True,True,True,
27,0.0,3.3,1,tt,wcs,80000,None,000005,None,7.49978e-06,True,0.200332,True,True,True,
27,0.0,3.3,1,ff,bcs,50000,None,000024,None,1.09878e-05,True,0.183437,True,True,True,
27,0.0,3.3,1,ff,bcs,10000,None,000025,None,1.0989e-05,True,0.0366992,True,True,True,
27,0.0,3.3,1,ff,bcs,80000,None,000026,None,1.09871e-05,True,0.293441,True,True,True,
27,0.0,3.3,1,sf,typ,50000,None,000027,None,9.23397e-06,True,0.15417,True,True,True,
27,0.0,3.3,1,sf,typ,10000,None,000028,None,9.23489e-06,True,0.0308432,True,True,True,
27,0.0,3.3,1,sf,typ,80000,None,000029,None,9.23341e-06,True,0.246627,True,True,True,
27,0.0,3.3,1,sf,wcs,50000,None,000030,None,7.59165e-06,True,0.126761,True,True,True,
27,0.0,3.3,1,sf,wcs,10000,None,000031,None,7.59234e-06,True,0.0253591,True,True,True,
27,0.0,3.3,1,sf,wcs,80000,None,000032,None,7.59122e-06,True,0.202784,True,True,True,
27,0.0,3.3,1,ss,wcs,50000,None,000012,None,7.66583e-06,True,0.127987,True,True,True,
27,0.0,3.3,1,ss,wcs,10000,None,000013,None,7.66652e-06,True,0.0256042,True,True,True,
27,0.0,3.3,1,ss,wcs,80000,None,000014,None,7.66541e-06,True,0.204745,True,True,True,
27,0.0,3.3,1,sf,bcs,50000,None,000033,None,1.14209e-05,True,0.190665,True,True,True,
27,0.0,3.3,1,sf,bcs,10000,None,000034,None,1.14222e-05,True,0.0381454,True,True,True,
27,0.0,3.3,1,sf,bcs,80000,None,000035,None,1.14202e-05,True,0.305003,True,True,True,
27,0.0,3.3,1,fs,typ,50000,None,000036,None,8.99829e-06,True,0.150222,True,True,True,
27,0.0,3.3,1,fs,typ,10000,None,000037,None,8.99917e-06,True,0.0300531,True,True,True,
27,0.0,3.3,1,fs,typ,80000,None,000038,None,8.99776e-06,True,0.240312,True,True,True,
27,0.0,3.3,1,fs,wcs,50000,None,000039,None,7.40693e-06,True,0.123666,True,True,True,
27,0.0,3.3,1,fs,wcs,10000,None,000040,None,7.40758e-06,True,0.0247397,True,True,True,
27,0.0,3.3,1,fs,wcs,80000,None,000041,None,7.40652e-06,True,0.197832,True,True,True,
27,0.0,3.3,1,fs,bcs,50000,None,000042,None,1.11148e-05,True,0.185538,True,True,True,
27,0.0,3.3,1,fs,bcs,10000,None,000043,None,1.1116e-05,True,0.0371194,True,True,True,
27,0.0,3.3,1,fs,bcs,80000,None,000044,None,1.1114e-05,True,0.296802,True,True,True,
27,0.0,3.2,1,tt,typ,50000,None,000045,None,9.10287e-06,True,0.151962,True,True,True,
27,0.0,3.2,1,tt,typ,10000,None,000046,None,9.10361e-06,True,0.0303999,True,True,True,
