temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,typ,5u,None,000000,None,0.000103031,True,1.33783,True,3.43193e-05,False,False,False,1.8254468159993849
27,0.0,3.3,1,ss,typ,5u,None,000001,None,0.00010431,True,1.40743,True,3.47375e-05,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000003,None,0.000104056,True,1.37387,True,3.46599e-05,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000004,None,0.000102013,True,1.30044,True,3.39813e-05,False,False,False,
27,0.0,3.2,1,ff,typ,5u,None,000007,None,0.000101089,True,1.26373,True,3.36753e-05,False,False,False,
27,0.0,3.2,1,ss,typ,5u,None,000006,None,0.00010359,True,1.40483,True,3.44919e-05,False,False,False,
27,0.0,3.2,1,sf,typ,5u,None,000008,None,0.000103395,True,1.37152,True,3.44343e-05,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000002,None,0.000101705,True,1.26583,True,3.38847e-05,False,False,False,
0,0.0,3.3,1,tt,typ,5u,None,000010,None,9.85525e-05,True,1.31004,True,3.28333e-05,False,False,False,
27,0.0,3.2,1,tt,typ,5u,None,000005,None,0.000102372,True,1.33552,True,3.40949e-05,False,False,False,
27,0.0,3.2,1,fs,typ,5u,None,000009,None,0.000101353,True,1.29815,True,3.37567e-05,False,False,False,
0,0.0,3.3,1,ss,typ,5u,None,000011,None,9.98799e-05,True,1.37844,True,3.32691e-05,False,False,False,
0,0.0,3.3,1,ff,typ,5u,None,000012,None,9.71916e-05,True,1.23934,True,3.23858e-05,False,False,False,
0,0.0,3.3,1,sf,typ,5u,None,000013,None,9.95718e-05,True,1.34533,True,3.31722e-05,False,False,False,
0,0.0,3.3,1,fs,typ,5u,None,000014,None,9.75436e-05,True,1.27345,True,3.24979e-05,False,False,False,
0,0.0,3.2,1,tt,typ,5u,None,000015,None,9.79657e-05,True,1.30806,True,3.26338e-05,False,False,False,
0,0.0,3.2,1,ss,typ,5u,None,000016,None,9.92466e-05,True,1.37625,True,3.30535e-05,False,False,False,
0,0.0,3.2,1,ff,typ,5u,None,000017,None,9.6637e-05,True,1.23752,True,3.21974e-05,False,False,False,
0,0.0,3.2,1,sf,typ,5u,None,000018,None,9.89835e-05,True,1.34332,True,3.29719e-05,False,False,False,
0,0.0,3.2,1,fs,typ,5u,None,000019,None,9.6954e-05,True,1.27148,True,3.22976e-05,False,False,False,
80,0.0,3.3,1,tt,typ,5u,None,000020,None,0.000112985,True,1.40628,True,3.76149e-05,False,False,False,
80,0.0,3.3,1,ss,typ,5u,None,000021,None,0.00011411,True,1.47856,True,3.79742e-05,False,False,False,
80,0.0,3.3,1,ff,typ,5u,None,000022,None,0.000111765,True,1.33121,True,3.72199e-05,False,False,False,
80,0.0,3.3,1,sf,typ,5u,None,000023,None,0.000114037,True,1.44416,True,3.79623e-05,False,False,False,
80,0.0,3.2,1,ss,typ,5u,None,000026,None,0.000113136,True,1.47469,True,3.76363e-05,False,False,False,
80,0.0,3.3,1,fs,typ,5u,None,000024,None,0.000111935,True,1.36691,True,3.72677e-05,False,False,False,
80,0.0,3.2,1,tt,typ,5u,None,000025,None,0.000112127,True,1.40299,True,3.73196e-05,False,False,False,
80,0.0,3.2,1,ff,typ,5u,None,000027,None,0.000110984,True,1.32833,True,3.69526e-05,False,False,False,
80,0.0,3.2,1,fs,typ,5u,None,000029,None,0.000111074,True,1.36367,True,3.69721e-05,False,False,False,
80,0.0,3.2,1,sf,typ,5u,None,000028,None,0.000113176,True,1.44081,True,3.76647e-05,False,False,False,
