temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,typ,4u,None,000000,None,4.6401e-06,True,0.755253,True,1.54837e-06,False,False,False,4.148840627000027
27,0.0,3.3,1,tt,typ,5u,None,000001,None,4.64016e-06,True,0.731336,True,1.54842e-06,False,False,False,
27,0.0,3.3,1,tt,typ,6u,None,000002,None,4.6402e-06,True,0.713275,True,1.54846e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,4u,None,000012,None,3.99213e-06,True,0.787523,True,1.33206e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,5u,None,000013,None,3.99217e-06,True,0.764387,True,1.33211e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,6u,None,000014,None,3.99221e-06,True,0.746904,True,1.33215e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,4u,None,000024,None,5.46096e-06,True,0.722208,True,1.82238e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,5u,None,000025,None,5.46103e-06,True,0.69739,True,1.82245e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,6u,None,000026,None,5.46108e-06,True,0.67866,True,1.8225e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,4u,None,000030,None,3.99285e-06,True,0.763446,True,1.33247e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,5u,None,000031,None,3.99289e-06,True,0.740554,True,1.33251e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,6u,None,000032,None,3.99293e-06,True,0.723252,True,1.33255e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,4u,None,000006,None,5.49201e-06,True,0.774091,True,1.83256e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,5u,None,000007,None,5.49208e-06,True,0.74864,True,1.83263e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,6u,None,000008,None,5.49213e-06,True,0.729443,True,1.83268e-06,False,False,False,
27,0.0,3.3,1,ff,typ,4u,None,000018,None,4.61817e-06,True,0.703956,True,1.5412e-06,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000019,None,4.61822e-06,True,0.680612,True,1.54126e-06,False,False,False,
27,0.0,3.3,1,ff,typ,6u,None,000020,None,4.61826e-06,True,0.662975,True,1.5413e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,4u,None,000021,None,3.96059e-06,True,0.688193,True,1.3218e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,5u,None,000022,None,3.96063e-06,True,0.666104,True,1.32185e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,6u,None,000023,None,3.96066e-06,True,0.649396,True,1.32188e-06,False,False,False,
27,0.0,3.3,1,sf,typ,4u,None,000027,None,4.66137e-06,True,0.779954,True,1.5555e-06,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000028,None,4.66143e-06,True,0.755731,True,1.55556e-06,False,False,False,
27,0.0,3.3,1,sf,typ,6u,None,000029,None,4.66147e-06,True,0.737444,True,1.5556e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,4u,None,000003,None,3.97618e-06,True,0.739001,True,1.32687e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,5u,None,000004,None,3.97623e-06,True,0.716389,True,1.32692e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,6u,None,000005,None,3.97626e-06,True,0.699294,True,1.32695e-06,False,False,False,
27,0.0,3.3,1,ss,typ,4u,None,000009,None,4.66236e-06,True,0.804263,True,1.55564e-06,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000010,None,4.66241e-06,True,0.779772,True,1.5557e-06,False,False,False,
27,0.0,3.3,1,ss,typ,6u,None,000011,None,4.66246e-06,True,0.761287,True,1.55574e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,4u,None,000015,None,5.52331e-06,True,0.823687,True,1.84282e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,5u,None,000016,None,5.52338e-06,True,0.797603,True,1.84289e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,6u,None,000017,None,5.52343e-06,True,0.777938,True,1.84295e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,4u,None,000033,None,5.51966e-06,True,0.7991,True,1.84183e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,5u,None,000034,None,5.51974e-06,True,0.773312,True,1.8419e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,6u,None,000035,None,5.51979e-06,True,0.753866,True,1.84195e-06,False,False,False,
27,0.0,3.3,1,fs,typ,4u,None,000036,None,4.61884e-06,True,0.729298,True,1.54124e-06,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000037,None,4.61889e-06,True,0.705689,True,1.54129e-06,False,False,False,
27,0.0,3.3,1,fs,typ,6u,None,000038,None,4.61893e-06,True,0.687855,True,1.54133e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,4u,None,000039,None,3.95956e-06,True,0.713305,True,1.3213e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,5u,None,000040,None,3.9596e-06,True,0.690974,True,1.32134e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,6u,None,000041,None,3.95963e-06,True,0.674087,True,1.32137e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,4u,None,000042,None,5.4643e-06,True,0.747826,True,1.82327e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,5u,None,000043,None,5.46437e-06,True,0.722714,True,1.82334e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,6u,None,000044,None,5.46442e-06,True,0.703767,True,1.82339e-06,False,False,False,
27,0.0,3.2,1,tt,typ,4u,None,000045,None,4.62483e-06,True,0.75489,True,1.5432e-06,False,False,False,
27,0.0,3.2,1,tt,typ,5u,None,000046,None,4.62489e-06,True,0.731003,True,1.54325e-06,False,False,False,
27,0.0,3.2,1,tt,typ,6u,None,000047,None,4.62493e-06,True,0.712964,True,1.54329e-06,False,False,False,
27,0.0,3.2,1,tt,bcs,4u,None,000051,None,5.47409e-06,True,0.773708,True,1.82649e-06,False,False,False,
27,0.0,3.2,1,tt,bcs,5u,None,000052,None,5.47416e-06,True,0.748289,True,1.82656e-06,False,False,False,
27,0.0,3.2,1,tt,bcs,6u,None,000053,None,5.47422e-06,True,0.729115,True,1.82661e-06,False,False,False,
27,0.0,3.2,1,ss,typ,4u,None,000054,None,4.64749e-06,True,0.803903,True,1.5506e-06,False,False,False,
27,0.0,3.2,1,ss,typ,5u,None,000055,None,4.64755e-06,True,0.779442,True,1.55066e-06,False,False,False,
27,0.0,3.2,1,ss,typ,6u,None,000056,None,4.64759e-06,True,0.760979,True,1.5507e-06,False,False,False,
27,0.0,3.2,1,ss,wcs,4u,None,000057,None,3.97933e-06,True,0.787182,True,1.32773e-06,False,False,False,
27,0.0,3.2,1,ss,wcs,5u,None,000058,None,3.97938e-06,True,0.764073,True,1.32778e-06,False,False,False,
27,0.0,3.2,1,ss,wcs,6u,None,000059,None,3.97942e-06,True,0.746611,True,1.32781e-06,False,False,False,
27,0.0,3.2,1,ss,bcs,4u,None,000060,None,5.50578e-06,True,0.823305,True,1.83688e-06,False,False,False,
27,0.0,3.2,1,ss,bcs,5u,None,000061,None,5.50586e-06,True,0.797253,True,1.83695e-06,False,False,False,
27,0.0,3.2,1,ss,bcs,6u,None,000062,None,5.50591e-06,True,0.777612,True,1.83701e-06,False,False,False,
27,0.0,3.2,1,tt,wcs,4u,None,000048,None,3.96299e-06,True,0.738657,True,1.32241e-06,False,False,False,
27,0.0,3.2,1,tt,wcs,5u,None,000049,None,3.96304e-06,True,0.716072,True,1.32245e-06,False,False,False,
27,0.0,3.2,1,tt,wcs,6u,None,000050,None,3.96307e-06,True,0.698998,True,1.32249e-06,False,False,False,
27,0.0,3.2,1,ff,typ,4u,None,000063,None,4.60239e-06,True,0.70359,True,1.53587e-06,False,False,False,
27,0.0,3.2,1,ff,typ,5u,None,000064,None,4.60245e-06,True,0.680276,True,1.53592e-06,False,False,False,
27,0.0,3.2,1,ff,typ,6u,None,000065,None,4.60249e-06,True,0.66266,True,1.53596e-06,False,False,False,
27,0.0,3.2,1,ff,wcs,4u,None,000066,None,3.94691e-06,True,0.687843,True,1.31718e-06,False,False,False,
27,0.0,3.2,1,ff,wcs,5u,None,000067,None,3.94695e-06,True,0.665782,True,1.31722e-06,False,False,False,
27,0.0,3.2,1,ff,wcs,6u,None,000068,None,3.94699e-06,True,0.649094,True,1.31725e-06,False,False,False,
27,0.0,3.2,1,sf,wcs,4u,None,000075,None,3.97936e-06,True,0.76309,True,1.3279e-06,False,False,False,
27,0.0,3.2,1,sf,wcs,5u,None,000076,None,3.97941e-06,True,0.740227,True,1.32795e-06,False,False,False,
27,0.0,3.2,1,sf,wcs,6u,None,000077,None,3.97944e-06,True,0.722946,True,1.32798e-06,False,False,False,
27,0.0,3.2,1,sf,bcs,4u,None,000078,None,5.50138e-06,True,0.798707,True,1.83563e-06,False,False,False,
27,0.0,3.2,1,sf,bcs,5u,None,000079,None,5.50146e-06,True,0.772951,True,1.83571e-06,False,False,False,
27,0.0,3.2,1,sf,bcs,6u,None,000080,None,5.50151e-06,True,0.753528,True,1.83576e-06,False,False,False,
