temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,typ,4u,None,000000,None,4.41013e-06,True,0.749809,True,1.47177e-06,False,False,False,3.820156235999093
27,0.0,3.3,1,tt,typ,5u,None,000001,None,4.41019e-06,True,0.726332,True,1.47182e-06,False,False,False,
27,0.0,3.3,1,tt,typ,6u,None,000002,None,4.41023e-06,True,0.708596,True,1.47186e-06,False,False,False,
27,0.0,3.3,1,ss,typ,4u,None,000009,None,4.4921e-06,True,0.800171,True,1.49898e-06,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000010,None,4.49216e-06,True,0.776014,True,1.49903e-06,False,False,False,
27,0.0,3.3,1,ss,typ,6u,None,000011,None,4.4922e-06,True,0.757775,True,1.49907e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,4u,None,000015,None,5.52795e-06,True,0.823798,True,1.84454e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,5u,None,000016,None,5.52802e-06,True,0.797705,True,1.84461e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,6u,None,000017,None,5.52808e-06,True,0.778033,True,1.84467e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,4u,None,000006,None,5.41991e-06,True,0.772581,True,1.80867e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,5u,None,000007,None,5.41998e-06,True,0.747254,True,1.80874e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,6u,None,000008,None,5.42003e-06,True,0.728148,True,1.80879e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,4u,None,000012,None,3.71039e-06,True,0.779965,True,1.23818e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,5u,None,000013,None,3.71043e-06,True,0.757434,True,1.23822e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,6u,None,000014,None,3.71046e-06,True,0.740399,True,1.23825e-06,False,False,False,
27,0.0,3.3,1,ff,typ,4u,None,000018,None,4.32744e-06,True,0.697184,True,1.44432e-06,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000019,None,4.32748e-06,True,0.674381,True,1.44437e-06,False,False,False,
27,0.0,3.3,1,ff,typ,6u,None,000020,None,4.32752e-06,True,0.657145,True,1.44441e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,4u,None,000021,None,3.58342e-06,True,0.678395,True,1.19606e-06,True,True,True,
27,0.0,3.3,1,ff,wcs,5u,None,000022,None,3.58346e-06,True,0.657077,True,1.19609e-06,True,True,True,
27,0.0,3.3,1,ff,wcs,6u,None,000023,None,3.58349e-06,True,0.640939,True,1.19612e-06,True,True,True,
27,0.0,3.3,1,tt,wcs,4u,None,000003,None,3.64716e-06,True,0.730313,True,1.2172e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,5u,None,000004,None,3.6472e-06,True,0.708391,True,1.21724e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,6u,None,000005,None,3.64723e-06,True,0.691806,True,1.21727e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,4u,None,000024,None,5.31081e-06,True,0.719103,True,1.77245e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,5u,None,000025,None,5.31088e-06,True,0.694537,True,1.77251e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,6u,None,000026,None,5.31093e-06,True,0.675994,True,1.77256e-06,False,False,False,
27,0.0,3.3,1,sf,typ,4u,None,000027,None,4.46035e-06,True,0.775166,True,1.48856e-06,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000028,None,4.46041e-06,True,0.751331,True,1.48862e-06,False,False,False,
27,0.0,3.3,1,sf,typ,6u,None,000029,None,4.46045e-06,True,0.73333,True,1.48866e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,4u,None,000030,None,3.68666e-06,True,0.755307,True,1.23041e-06,False,False,False,
