temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,ss,typ,5u,None,000001,None,1.32473e-09,True,0.404158,True,6.18332e-10,False,False,False,1.6272493060005218
27,0.0,3.2,1,ss,typ,5u,None,000006,None,1.30818e-09,True,0.403988,True,6.15394e-10,False,False,False,
27,0.0,3.2,1,ff,typ,5u,None,000007,None,2.47571e-09,True,0.329001,True,9.02641e-10,False,False,False,
27,0.0,3.2,1,sf,typ,5u,None,000008,None,1.40118e-09,True,0.383639,True,6.36964e-10,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000002,None,2.82985e-09,True,0.332494,True,9.96892e-10,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000003,None,1.44348e-09,True,0.384139,True,6.45981e-10,False,False,False,
27,0.0,3.2,1,tt,typ,5u,None,000005,None,1.4995e-09,True,0.363366,True,6.59106e-10,False,False,False,
0,0.0,3.3,1,tt,typ,5u,None,000010,None,1.14738e-09,True,0.401907,True,5.41287e-10,False,False,False,
27,0.0,3.3,1,tt,typ,5u,None,000000,None,1.56821e-09,True,0.364183,True,6.74495e-10,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000004,None,1.80553e-09,True,0.344249,True,7.30944e-10,False,False,False,
27,0.0,3.2,1,fs,typ,5u,None,000009,None,1.68619e-09,True,0.342866,True,7.0284e-10,False,False,False,
0,0.0,3.3,1,ss,typ,5u,None,000011,None,1.12439e-09,True,0.444974,True,5.36138e-10,False,False,False,
0,0.0,3.3,1,ff,typ,5u,None,000012,None,1.31226e-09,True,0.358331,True,5.78972e-10,False,False,False,
0,0.0,3.3,1,sf,typ,5u,None,000013,None,1.13444e-09,True,0.423402,True,5.38813e-10,False,False,False,
0,0.0,3.2,1,sf,typ,5u,None,000018,None,1.12838e-09,True,0.423355,True,5.38026e-10,False,False,False,
0,0.0,3.3,1,fs,typ,5u,None,000014,None,1.17646e-09,True,0.37936,True,5.47463e-10,False,False,False,
0,0.0,3.2,1,tt,typ,5u,None,000015,None,1.13804e-09,True,0.401822,True,5.39854e-10,False,False,False,
0,0.0,3.2,1,ss,typ,5u,None,000016,None,1.12258e-09,True,0.444994,True,5.36469e-10,False,False,False,
0,0.0,3.2,1,ff,typ,5u,None,000017,None,1.26464e-09,True,0.357768,True,5.68772e-10,False,False,False,
0,0.0,3.2,1,fs,typ,5u,None,000019,None,1.16019e-09,True,0.379189,True,5.44519e-10,False,False,False,
80,0.0,3.3,1,tt,typ,5u,None,000020,None,1.87385e-08,True,0.361938,True,5.98728e-09,False,False,False,
80,0.0,3.3,1,ss,typ,5u,None,000021,None,5.07831e-09,True,0.350499,True,1.68692e-09,False,False,False,
80,0.0,3.3,1,ff,typ,5u,None,000022,None,3.21824e-06,True,0.60573,True,1.07418e-06,True,True,True,
80,0.0,3.3,1,sf,typ,5u,None,000023,None,1.08771e-08,True,0.360122,True,3.4813e-09,False,False,False,
80,0.0,3.3,1,fs,typ,5u,None,000024,None,4.30292e-08,True,0.374904,True,1.3729e-08,False,False,False,
80,0.0,3.2,1,tt,typ,5u,None,000025,None,1.42847e-08,True,0.350357,True,4.56739e-09,False,False,False,
80,0.0,3.2,1,ss,typ,5u,None,000026,None,4.37824e-09,True,0.345015,True,1.48447e-09,False,False,False,
80,0.0,3.2,1,ff,typ,5u,None,000027,None,2.92973e-06,True,0.596381,True,9.71399e-07,True,True,True,
80,0.0,3.2,1,sf,typ,5u,None,000028,None,8.75965e-09,True,0.351023,True,2.81433e-09,False,False,False,
80,0.0,3.2,1,fs,typ,5u,None,000029,None,2.85816e-08,True,0.357287,True,9.13103e-09,False,False,False,
