temp,seed,vdd,sigma,corner_mos,corner_res,res,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.2,1,tt,bcs,10000,None,000052,None,1.61704e-05,True,0.0539892,True,True,True,
27,0.0,3.2,1,tt,bcs,80000,None,000053,None,1.61673e-05,True,0.431668,True,True,True,
27,0.0,3.2,1,ss,typ,50000,None,000054,None,1.33455e-05,True,0.222746,True,True,True,
27,0.0,3.2,1,ss,typ,10000,None,000055,None,1.33468e-05,True,0.0445626,True,True,True,
27,0.0,3.2,1,ss,typ,80000,None,000056,None,1.33446e-05,True,0.356324,True,True,True,
27,0.0,3.2,1,ss,wcs,50000,None,000057,None,1.09057e-05,True,0.182039,True,True,True,
27,0.0,3.2,1,ss,wcs,10000,None,000058,None,1.09067e-05,True,0.0364175,True,True,True,
27,0.0,3.2,1,ss,wcs,80000,None,000059,None,1.09051e-05,True,0.291212,True,True,True,
27,0.0,3.2,1,ss,bcs,50000,None,000060,None,1.66053e-05,True,0.277131,True,True,True,
27,0.0,3.2,1,ss,bcs,10000,None,000061,None,1.66072e-05,True,0.0554451,True,True,True,
27,0.0,3.2,1,ss,bcs,80000,None,000062,None,1.6604e-05,True,0.443305,True,True,True,
27,0.0,3.2,1,ff,typ,50000,None,000063,None,1.26744e-05,True,0.211567,True,True,True,
27,0.0,3.2,1,ff,typ,10000,None,000064,None,1.26756e-05,True,0.0423259,True,True,True,
27,0.0,3.2,1,ff,typ,80000,None,000065,None,1.26736e-05,True,0.338442,True,True,True,
27,0.0,3.2,1,ff,wcs,50000,None,000066,None,1.03839e-05,True,0.173346,True,True,True,
27,0.0,3.2,1,ff,wcs,10000,None,000067,None,1.03848e-05,True,0.0346784,True,True,True,
27,0.0,3.2,1,ff,wcs,80000,None,000068,None,1.03833e-05,True,0.277307,True,True,True,
27,0.0,3.2,1,ff,bcs,50000,None,000069,None,1.57266e-05,True,0.262492,True,True,True,
27,0.0,3.2,1,ff,bcs,10000,None,000070,None,1.57284e-05,True,0.052516,True,True,True,
27,0.0,3.2,1,ff,bcs,80000,None,000071,None,1.57254e-05,True,0.419892,True,True,True,
27,0.0,3.2,1,sf,typ,50000,None,000072,None,1.32017e-05,True,0.220366,True,True,True,
27,0.0,3.2,1,sf,typ,10000,None,000073,None,1.3203e-05,True,0.0440865,True,True,True,
27,0.0,3.2,1,sf,typ,80000,None,000074,None,1.32008e-05,True,0.352516,True,True,True,
27,0.0,3.2,1,sf,wcs,50000,None,000075,None,1.07952e-05,True,0.180211,True,True,True,
27,0.0,3.2,1,sf,wcs,10000,None,000076,None,1.07962e-05,True,0.0360518,True,True,True,
27,0.0,3.2,1,sf,wcs,80000,None,000077,None,1.07946e-05,True,0.288287,True,True,True,
27,0.0,3.2,1,sf,bcs,50000,None,000078,None,1.6415e-05,True,0.273979,True,True,True,
27,0.0,3.2,1,sf,bcs,10000,None,000079,None,1.64169e-05,True,0.0548147,True,True,True,
27,0.0,3.2,1,sf,bcs,80000,None,000080,None,1.64137e-05,True,0.438265,True,True,True,
27,0.0,3.2,1,fs,typ,50000,None,000081,None,1.28181e-05,True,0.213945,True,True,True,
27,0.0,3.2,1,fs,typ,10000,None,000082,None,1.28194e-05,True,0.0428017,True,True,True,
27,0.0,3.2,1,fs,typ,80000,None,000083,None,1.28173e-05,True,0.342247,True,True,True,
27,0.0,3.2,1,fs,wcs,50000,None,000084,None,1.04944e-05,True,0.175175,True,True,True,
27,0.0,3.2,1,fs,wcs,10000,None,000085,None,1.04953e-05,True,0.0350441,True,True,True,
27,0.0,3.2,1,fs,wcs,80000,None,000086,None,1.04938e-05,True,0.280232,True,True,True,
27,0.0,3.2,1,fs,bcs,50000,None,000087,None,1.59166e-05,True,0.265638,True,True,True,
27,0.0,3.2,1,fs,bcs,10000,None,000088,None,1.59184e-05,True,0.0531453,True,True,True,
27,0.0,3.2,1,fs,bcs,80000,None,000089,None,1.59154e-05,True,0.424924,True,True,True,
0,0.0,3.3,1,tt,typ,50000,None,000090,None,1.22938e-05,True,0.205221,True,True,True,
0,0.0,3.3,1,tt,typ,10000,None,000091,None,1.22952e-05,True,0.0410583,True,True,True,
0,0.0,3.3,1,tt,typ,80000,None,000092,None,1.2293e-05,True,0.328285,True,True,True,
0,0.0,3.3,1,tt,wcs,50000,None,000093,None,1.00726e-05,True,0.168158,True,True,True,
0,0.0,3.3,1,tt,wcs,10000,None,000094,None,1.00737e-05,True,0.0336421,True,True,True,
0,0.0,3.3,1,tt,wcs,80000,None,000095,None,1.0072e-05,True,0.269,True,True,True,
0,0.0,3.3,1,tt,bcs,50000,None,000096,None,1.52485e-05,True,0.254517,True,True,True,
0,0.0,3.3,1,tt,bcs,10000,None,000097,None,1.52504e-05,True,0.0509229,True,True,True,
0,0.0,3.3,1,tt,bcs,80000,None,000098,None,1.52473e-05,True,0.407133,True,True,True,
0,0.0,3.3,1,ss,typ,50000,None,000099,None,1.26046e-05,True,0.210397,True,True,True,
0,0.0,3.3,1,ss,typ,10000,None,000100,None,1.2606e-05,True,0.0420939,True,True,True,
0,0.0,3.3,1,ss,typ,80000,None,000101,None,1.26037e-05,True,0.336564,True,True,True,
0,0.0,3.3,1,ss,wcs,50000,None,000102,None,1.03149e-05,True,0.172192,True,True,True,
0,0.0,3.3,1,ss,wcs,10000,None,000103,None,1.0316e-05,True,0.0344494,True,True,True,
0,0.0,3.3,1,ss,wcs,80000,None,000104,None,1.03142e-05,True,0.275455,True,True,True,
0,0.0,3.3,1,ss,bcs,50000,None,000105,None,1.5654e-05,True,0.261274,True,True,True,
0,0.0,3.3,1,ss,bcs,10000,None,000106,None,1.5656e-05,True,0.0522746,True,True,True,
0,0.0,3.3,1,ss,bcs,80000,None,000107,None,1.56528e-05,True,0.41794,True,True,True,
0,0.0,3.3,1,ff,typ,50000,None,000108,None,1.19799e-05,True,0.199992,True,True,True,
0,0.0,3.3,1,ff,typ,10000,None,000109,None,1.19813e-05,True,0.0400123,True,True,True,
0,0.0,3.3,1,ff,typ,80000,None,000110,None,1.19791e-05,True,0.319922,True,True,True,
0,0.0,3.3,1,ff,wcs,50000,None,000111,None,9.82796e-06,True,0.164083,True,True,True,
0,0.0,3.3,1,ff,wcs,10000,None,000112,None,9.82899e-06,True,0.0328269,True,True,True,
0,0.0,3.3,1,ff,wcs,80000,None,000113,None,9.82733e-06,True,0.262482,True,True,True,
0,0.0,3.3,1,ff,bcs,50000,None,000114,None,1.48388e-05,True,0.247693,True,True,True,
0,0.0,3.3,1,ff,bcs,10000,None,000115,None,1.48407e-05,True,0.0495575,True,True,True,
0,0.0,3.3,1,ff,bcs,80000,None,000116,None,1.48377e-05,True,0.396218,True,True,True,
0,0.0,3.3,1,sf,typ,50000,None,000117,None,1.24716e-05,True,0.208198,True,True,True,
0,0.0,3.3,1,sf,typ,10000,None,000118,None,1.24731e-05,True,0.0416541,True,True,True,
0,0.0,3.3,1,sf,typ,80000,None,000119,None,1.24707e-05,True,0.333046,True,True,True,
0,0.0,3.3,1,sf,wcs,50000,None,000120,None,1.02127e-05,True,0.170504,True,True,True,
0,0.0,3.3,1,sf,wcs,10000,None,000121,None,1.02138e-05,True,0.0341117,True,True,True,
0,0.0,3.3,1,sf,wcs,80000,None,000122,None,1.02121e-05,True,0.272753,True,True,True,
0,0.0,3.3,1,sf,bcs,50000,None,000123,None,1.54783e-05,True,0.258364,True,True,True,
0,0.0,3.3,1,sf,bcs,10000,None,000124,None,1.54803e-05,True,0.0516928,True,True,True,
0,0.0,3.3,1,sf,bcs,80000,None,000125,None,1.54771e-05,True,0.413286,True,True,True,
0,0.0,3.3,1,fs,typ,50000,None,000126,None,1.21126e-05,True,0.202187,True,True,True,
0,0.0,3.3,1,fs,typ,10000,None,000127,None,1.2114e-05,True,0.0404513,True,True,True,
0,0.0,3.3,1,fs,typ,80000,None,000128,None,1.21118e-05,True,0.323433,True,True,True,
0,0.0,3.3,1,fs,wcs,50000,None,000129,None,9.92997e-06,True,0.165769,True,True,True,
0,0.0,3.3,1,fs,wcs,10000,None,000130,None,9.931e-06,True,0.0331642,True,True,True,
0,0.0,3.3,1,fs,wcs,80000,None,000131,None,9.92934e-06,True,0.26518,True,True,True,
0,0.0,3.3,1,fs,bcs,50000,None,000132,None,1.50141e-05,True,0.250595,True,True,True,
0,0.0,3.3,1,fs,bcs,10000,None,000133,None,1.50159e-05,True,0.0501378,True,True,True,
0,0.0,3.3,1,fs,bcs,80000,None,000134,None,1.50129e-05,True,0.400859,True,True,True,
0,0.0,3.2,1,tt,typ,50000,None,000135,None,1.22616e-05,True,0.20467,True,True,True,
0,0.0,3.2,1,tt,typ,10000,None,000136,None,1.22628e-05,True,0.040946,True,True,True,
0,0.0,3.2,1,tt,typ,80000,None,000137,None,1.22608e-05,True,0.32741,True,True,True,
0,0.0,3.2,1,tt,wcs,50000,None,000138,None,1.00451e-05,True,0.167685,True,True,True,
0,0.0,3.2,1,tt,wcs,10000,None,000139,None,1.0046e-05,True,0.0335459,True,True,True,
0,0.0,3.2,1,tt,wcs,80000,None,000140,None,1.00445e-05,True,0.268251,True,True,True,
0,0.0,3.2,1,tt,bcs,50000,None,000141,None,1.521e-05,True,0.253863,True,True,True,
0,0.0,3.2,1,tt,bcs,10000,None,000142,None,1.52117e-05,True,0.0507896,True,True,True,
0,0.0,3.2,1,tt,bcs,80000,None,000143,None,1.52089e-05,True,0.406092,True,True,True,
0,0.0,3.2,1,ss,typ,50000,None,000144,None,1.25717e-05,True,0.209837,True,True,True,
0,0.0,3.2,1,ss,typ,10000,None,000145,None,1.2573e-05,True,0.0419798,True,True,True,
0,0.0,3.2,1,ss,typ,80000,None,000146,None,1.25709e-05,True,0.335675,True,True,True,
0,0.0,3.2,1,ss,wcs,50000,None,000147,None,1.0287e-05,True,0.171716,True,True,True,
0,0.0,3.2,1,ss,wcs,10000,None,000148,None,1.02879e-05,True,0.0343522,True,True,True,
0,0.0,3.2,1,ss,wcs,80000,None,000149,None,1.02865e-05,True,0.274698,True,True,True,
0,0.0,3.2,1,ss,bcs,50000,None,000150,None,1.56146e-05,True,0.260603,True,True,True,
0,0.0,3.2,1,ss,bcs,10000,None,000151,None,1.56163e-05,True,0.0521382,True,True,True,
0,0.0,3.2,1,ss,bcs,80000,None,000152,None,1.56134e-05,True,0.416872,True,True,True,
0,0.0,3.2,1,ff,typ,50000,None,000153,None,1.19481e-05,True,0.199447,True,True,True,
0,0.0,3.2,1,ff,typ,10000,None,000154,None,1.19492e-05,True,0.0399011,True,True,True,
0,0.0,3.2,1,ff,typ,80000,None,000155,None,1.19473e-05,True,0.319056,True,True,True,
0,0.0,3.2,1,ff,wcs,50000,None,000156,None,9.80053e-06,True,0.163612,True,True,True,
0,0.0,3.2,1,ff,wcs,10000,None,000157,None,9.80138e-06,True,0.0327309,True,True,True,
0,0.0,3.2,1,ff,wcs,80000,None,000158,None,9.79998e-06,True,0.261735,True,True,True,
0,0.0,3.2,1,ff,bcs,50000,None,000159,None,1.48011e-05,True,0.247051,True,True,True,
0,0.0,3.2,1,ff,bcs,10000,None,000160,None,1.48027e-05,True,0.0494266,True,True,True,
0,0.0,3.2,1,ff,bcs,80000,None,000161,None,1.48e-05,True,0.395196,True,True,True,
0,0.0,3.2,1,sf,typ,50000,None,000162,None,1.24392e-05,True,0.207643,True,True,True,
0,0.0,3.2,1,sf,typ,10000,None,000163,None,1.24404e-05,True,0.041541,True,True,True,
0,0.0,3.2,1,sf,typ,80000,None,000164,None,1.24384e-05,True,0.332166,True,True,True,
0,0.0,3.2,1,sf,wcs,50000,None,000165,None,1.01849e-05,True,0.170027,True,True,True,
0,0.0,3.2,1,sf,wcs,10000,None,000166,None,1.01858e-05,True,0.0340145,True,True,True,
0,0.0,3.2,1,sf,wcs,80000,None,000167,None,1.01843e-05,True,0.271998,True,True,True,
0,0.0,3.2,1,sf,bcs,50000,None,000168,None,1.54396e-05,True,0.257707,True,True,True,
0,0.0,3.2,1,sf,bcs,10000,None,000169,None,1.54414e-05,True,0.0515588,True,True,True,
0,0.0,3.2,1,sf,bcs,80000,None,000170,None,1.54385e-05,True,0.412239,True,True,True,
0,0.0,3.2,1,fs,typ,50000,None,000171,None,1.20806e-05,True,0.20164,True,True,True,
0,0.0,3.2,1,fs,typ,10000,None,000172,None,1.20818e-05,True,0.0403398,True,True,True,
0,0.0,3.2,1,fs,typ,80000,None,000173,None,1.20798e-05,True,0.322564,True,True,True,
0,0.0,3.2,1,fs,wcs,50000,None,000174,None,9.90267e-06,True,0.165301,True,True,True,
0,0.0,3.2,1,fs,wcs,10000,None,000175,None,9.90352e-06,True,0.0330687,True,True,True,
0,0.0,3.2,1,fs,wcs,80000,None,000176,None,9.90212e-06,True,0.264437,True,True,True,
0,0.0,3.2,1,fs,bcs,50000,None,000177,None,1.49758e-05,True,0.249944,True,True,True,
0,0.0,3.2,1,fs,bcs,10000,None,000178,None,1.49775e-05,True,0.0500052,True,True,True,
0,0.0,3.2,1,fs,bcs,80000,None,000179,None,1.49747e-05,True,0.399823,True,True,True,
80,0.0,3.3,1,tt,typ,50000,None,000180,None,1.47772e-05,True,0.246654,True,True,True,
80,0.0,3.3,1,tt,typ,10000,None,000181,None,1.47789e-05,True,0.049348,True,True,True,
80,0.0,3.3,1,tt,typ,80000,None,000182,None,1.47761e-05,True,0.39456,True,True,True,
80,0.0,3.3,1,tt,wcs,50000,None,000183,None,1.20556e-05,True,0.201246,True,True,True,
80,0.0,3.3,1,tt,wcs,10000,None,000184,None,1.20569e-05,True,0.0402619,True,True,True,
80,0.0,3.3,1,tt,wcs,80000,None,000185,None,1.20549e-05,True,0.32193,True,True,True,
80,0.0,3.3,1,tt,bcs,50000,None,000186,None,1.84319e-05,True,0.307625,True,True,True,
80,0.0,3.3,1,tt,bcs,10000,None,000187,None,1.84343e-05,True,0.061549,True,True,True,
80,0.0,3.3,1,tt,bcs,80000,None,000188,None,1.84303e-05,True,0.492073,True,True,True,
80,0.0,3.3,1,ss,typ,50000,None,000189,None,1.51691e-05,True,0.253182,True,True,True,
80,0.0,3.3,1,ss,typ,10000,None,000190,None,1.51709e-05,True,0.050654,True,True,True,
80,0.0,3.3,1,ss,typ,80000,None,000191,None,1.5168e-05,True,0.405001,True,True,True,
80,0.0,3.3,1,ss,wcs,50000,None,000192,None,1.23583e-05,True,0.206286,True,True,True,
80,0.0,3.3,1,ss,wcs,10000,None,000193,None,1.23596e-05,True,0.0412703,True,True,True,
80,0.0,3.3,1,ss,wcs,80000,None,000194,None,1.23575e-05,True,0.329993,True,True,True,
80,0.0,3.3,1,ss,bcs,50000,None,000195,None,1.89494e-05,True,0.316245,True,True,True,
80,0.0,3.3,1,ss,bcs,10000,None,000196,None,1.89519e-05,True,0.0632738,True,True,True,
80,0.0,3.3,1,ss,bcs,80000,None,000197,None,1.89477e-05,True,0.505858,True,True,True,
80,0.0,3.3,1,ff,typ,50000,None,000198,None,1.43797e-05,True,0.240033,True,True,True,
80,0.0,3.3,1,ff,typ,10000,None,000199,None,1.43814e-05,True,0.0480233,True,True,True,
80,0.0,3.3,1,ff,typ,80000,None,000200,None,1.43787e-05,True,0.38397,True,True,True,
80,0.0,3.3,1,ff,wcs,50000,None,000201,None,1.17487e-05,True,0.196134,True,True,True,
80,0.0,3.3,1,ff,wcs,10000,None,000202,None,1.17499e-05,True,0.0392392,True,True,True,
80,0.0,3.3,1,ff,wcs,80000,None,000203,None,1.17479e-05,True,0.313753,True,True,True,
80,0.0,3.3,1,ff,bcs,50000,None,000204,None,1.79071e-05,True,0.298882,True,True,True,
80,0.0,3.3,1,ff,bcs,10000,None,000205,None,1.79094e-05,True,0.0597996,True,True,True,
80,0.0,3.3,1,ff,bcs,80000,None,000206,None,1.79056e-05,True,0.478091,True,True,True,
80,0.0,3.3,1,sf,typ,50000,None,000207,None,1.49972e-05,True,0.250336,True,True,True,
80,0.0,3.3,1,sf,typ,10000,None,000208,None,1.49989e-05,True,0.0500849,True,True,True,
80,0.0,3.3,1,sf,typ,80000,None,000209,None,1.49961e-05,True,0.40045,True,True,True,
80,0.0,3.3,1,sf,wcs,50000,None,000210,None,1.2227e-05,True,0.204115,True,True,True,
80,0.0,3.3,1,sf,wcs,10000,None,000211,None,1.22283e-05,True,0.040836,True,True,True,
80,0.0,3.3,1,sf,wcs,80000,None,000212,None,1.22262e-05,True,0.326519,True,True,True,
80,0.0,3.3,1,sf,bcs,50000,None,000213,None,1.87202e-05,True,0.31245,True,True,True,
80,0.0,3.3,1,sf,bcs,10000,None,000214,None,1.87227e-05,True,0.0625147,True,True,True,
80,0.0,3.3,1,sf,bcs,80000,None,000215,None,1.87186e-05,True,0.499789,True,True,True,
80,0.0,3.3,1,fs,typ,50000,None,000216,None,1.45514e-05,True,0.242875,True,True,True,
80,0.0,3.3,1,fs,typ,10000,None,000217,None,1.45531e-05,True,0.0485917,True,True,True,
80,0.0,3.3,1,fs,typ,80000,None,000218,None,1.45504e-05,True,0.388516,True,True,True,
80,0.0,3.3,1,fs,wcs,50000,None,000219,None,1.18799e-05,True,0.198304,True,True,True,
80,0.0,3.3,1,fs,wcs,10000,None,000220,None,1.18812e-05,True,0.0396732,True,True,True,
80,0.0,3.3,1,fs,wcs,80000,None,000221,None,1.18792e-05,True,0.317225,True,True,True,
80,0.0,3.3,1,fs,bcs,50000,None,000222,None,1.81357e-05,True,0.302669,True,True,True,
80,0.0,3.3,1,fs,bcs,10000,None,000223,None,1.8138e-05,True,0.060557,True,True,True,
80,0.0,3.3,1,fs,bcs,80000,None,000224,None,1.81342e-05,True,0.484147,True,True,True,
80,0.0,3.2,1,tt,typ,50000,None,000225,None,1.47439e-05,True,0.246087,True,True,True,
80,0.0,3.2,1,tt,typ,10000,None,000226,None,1.47454e-05,True,0.0492326,True,True,True,
80,0.0,3.2,1,tt,typ,80000,None,000227,None,1.47429e-05,True,0.393657,True,True,True,
80,0.0,3.2,1,tt,wcs,50000,None,000228,None,1.20277e-05,True,0.200768,True,True,True,
80,0.0,3.2,1,tt,wcs,10000,None,000229,None,1.20288e-05,True,0.0401646,True,True,True,
80,0.0,3.2,1,tt,wcs,80000,None,000230,None,1.2027e-05,True,0.321171,True,True,True,
80,0.0,3.2,1,tt,bcs,50000,None,000231,None,1.83912e-05,True,0.306934,True,True,True,
80,0.0,3.2,1,tt,bcs,10000,None,000232,None,1.83934e-05,True,0.0614088,True,True,True,
80,0.0,3.2,1,tt,bcs,80000,None,000233,None,1.83896e-05,True,0.490968,True,True,True,
80,0.0,3.2,1,ss,typ,50000,None,000234,None,1.51348e-05,True,0.252599,True,True,True,
80,0.0,3.2,1,ss,typ,10000,None,000235,None,1.51364e-05,True,0.0505356,True,True,True,
80,0.0,3.2,1,ss,typ,80000,None,000236,None,1.51338e-05,True,0.404072,True,True,True,
80,0.0,3.2,1,ff,typ,50000,None,000243,None,1.43471e-05,True,0.239478,True,True,True,
80,0.0,3.2,1,ff,typ,10000,None,000244,None,1.43486e-05,True,0.0479102,True,True,True,
80,0.0,3.2,1,ff,typ,80000,None,000245,None,1.43462e-05,True,0.383085,True,True,True,
80,0.0,3.2,1,ss,wcs,50000,None,000237,None,1.23298e-05,True,0.2058,True,True,True,
80,0.0,3.2,1,ss,wcs,10000,None,000238,None,1.23309e-05,True,0.0411713,True,True,True,
80,0.0,3.2,1,ss,wcs,80000,None,000239,None,1.2329e-05,True,0.32922,True,True,True,
80,0.0,3.2,1,ff,wcs,50000,None,000246,None,1.17211e-05,True,0.195661,True,True,True,
80,0.0,3.2,1,ff,wcs,10000,None,000247,None,1.17222e-05,True,0.0391429,True,True,True,
80,0.0,3.2,1,ff,wcs,80000,None,000248,None,1.17204e-05,True,0.313002,True,True,True,
80,0.0,3.2,1,ff,bcs,50000,None,000249,None,1.78677e-05,True,0.298212,True,True,True,
80,0.0,3.2,1,ff,bcs,10000,None,000250,None,1.78698e-05,True,0.0596636,True,True,True,
80,0.0,3.2,1,ff,bcs,80000,None,000251,None,1.78662e-05,True,0.477021,True,True,True,
80,0.0,3.2,1,sf,typ,50000,None,000252,None,1.49636e-05,True,0.249765,True,True,True,
80,0.0,3.2,1,sf,typ,10000,None,000253,None,1.49652e-05,True,0.0499687,True,True,True,
80,0.0,3.2,1,sf,typ,80000,None,000254,None,1.49626e-05,True,0.39954,True,True,True,
80,0.0,3.2,1,sf,wcs,50000,None,000255,None,1.21988e-05,True,0.203633,True,True,True,
80,0.0,3.2,1,sf,wcs,10000,None,000256,None,1.21999e-05,True,0.0407378,True,True,True,
80,0.0,3.2,1,sf,wcs,80000,None,000257,None,1.2198e-05,True,0.325753,True,True,True,
80,0.0,3.2,1,sf,bcs,50000,None,000258,None,1.86792e-05,True,0.311755,True,True,True,
80,0.0,3.2,1,sf,bcs,10000,None,000259,None,1.86815e-05,True,0.0623737,True,True,True,
80,0.0,3.2,1,sf,bcs,80000,None,000260,None,1.86776e-05,True,0.498677,True,True,True,
80,0.0,3.2,1,fs,typ,50000,None,000261,None,1.45183e-05,True,0.242312,True,True,True,
80,0.0,3.2,1,fs,typ,10000,None,000262,None,1.45198e-05,True,0.0484771,True,True,True,
80,0.0,3.2,1,fs,typ,80000,None,000263,None,1.45173e-05,True,0.387619,True,True,True,
80,0.0,3.2,1,ss,bcs,50000,None,000240,None,1.8907e-05,True,0.315527,True,True,True,
80,0.0,3.2,1,ss,bcs,10000,None,000241,None,1.89093e-05,True,0.0631285,True,True,True,
80,0.0,3.2,1,ss,bcs,80000,None,000242,None,1.89054e-05,True,0.50471,True,True,True,
80,0.0,3.2,1,fs,wcs,50000,None,000264,None,1.18522e-05,True,0.197831,True,True,True,
80,0.0,3.2,1,fs,wcs,10000,None,000265,None,1.18533e-05,True,0.0395768,True,True,True,
80,0.0,3.2,1,fs,wcs,80000,None,000266,None,1.18515e-05,True,0.316473,True,True,True,
80,0.0,3.2,1,fs,bcs,50000,None,000267,None,1.80952e-05,True,0.301981,True,True,True,
80,0.0,3.2,1,fs,bcs,10000,None,000268,None,1.80973e-05,True,0.0604176,True,True,True,
80,0.0,3.2,1,fs,bcs,80000,None,000269,None,1.80937e-05,True,0.483048,True,True,True,
