temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.2,1,tt,typ,5u,None,000005,None,1.23937e-06,True,0.625928,True,4.13679e-07,False,False,False,1.9078237610010547
0,0.0,3.3,1,tt,typ,5u,None,000010,None,1.14707e-06,True,0.644583,True,3.82883e-07,False,False,False,
27,0.0,3.3,1,tt,typ,5u,None,000000,None,1.24375e-06,True,0.626157,True,4.15161e-07,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000001,None,1.24323e-06,True,0.671884,True,4.14947e-07,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000002,None,1.24451e-06,True,0.578137,True,4.1546e-07,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000003,None,1.24624e-06,True,0.649122,True,4.16004e-07,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000004,None,1.24132e-06,True,0.601945,True,4.14341e-07,False,False,False,
27,0.0,3.2,1,ff,typ,5u,None,000007,None,1.23987e-06,True,0.5779,True,4.13892e-07,False,False,False,
0,0.0,3.3,1,ss,typ,5u,None,000011,None,1.14645e-06,True,0.690446,True,3.82637e-07,False,False,False,
27,0.0,3.2,1,ss,typ,5u,None,000006,None,1.23907e-06,True,0.671662,True,4.13538e-07,False,False,False,
27,0.0,3.2,1,sf,typ,5u,None,000008,None,1.24174e-06,True,0.648886,True,4.14482e-07,False,False,False,
27,0.0,3.2,1,fs,typ,5u,None,000009,None,1.23705e-06,True,0.601723,True,4.12894e-07,False,False,False,
0,0.0,3.3,1,ff,typ,5u,None,000012,None,1.14791e-06,True,0.596443,True,3.83205e-07,False,False,False,
0,0.0,3.3,1,sf,typ,5u,None,000013,None,1.14942e-06,True,0.667613,True,3.83679e-07,False,False,False,
0,0.0,3.3,1,fs,typ,5u,None,000014,None,1.14478e-06,True,0.620317,True,3.8211e-07,False,False,False,
0,0.0,3.2,1,tt,typ,5u,None,000015,None,1.14278e-06,True,0.644359,True,3.81433e-07,False,False,False,
80,0.0,3.3,1,tt,typ,5u,None,000020,None,1.43297e-06,True,0.586349,True,4.78348e-07,False,False,False,
80,0.0,3.3,1,fs,typ,5u,None,000024,None,1.43036e-06,True,0.562228,True,4.77463e-07,False,False,False,
80,0.0,3.2,1,tt,typ,5u,None,000025,None,1.42833e-06,True,0.586104,True,4.76777e-07,False,False,False,
80,0.0,3.2,1,ss,typ,5u,None,000026,None,1.42823e-06,True,0.631593,True,4.76693e-07,False,False,False,
0,0.0,3.2,1,ss,typ,5u,None,000016,None,1.14236e-06,True,0.690228,True,3.81253e-07,False,False,False,
0,0.0,3.2,1,ff,typ,5u,None,000017,None,1.1434e-06,True,0.596212,True,3.81678e-07,False,False,False,
0,0.0,3.2,1,sf,typ,5u,None,000018,None,1.14503e-06,True,0.667381,True,3.82193e-07,False,False,False,
0,0.0,3.2,1,fs,typ,5u,None,000019,None,1.14059e-06,True,0.6201,True,3.80692e-07,False,False,False,
80,0.0,3.3,1,ss,typ,5u,None,000021,None,1.43259e-06,True,0.631828,True,4.78172e-07,False,False,False,
80,0.0,3.3,1,ff,typ,5u,None,000022,None,1.43401e-06,True,0.538555,True,4.78748e-07,False,False,False,
80,0.0,3.3,1,sf,typ,5u,None,000023,None,1.43573e-06,True,0.609201,True,4.79282e-07,False,False,False,
80,0.0,3.2,1,ff,typ,5u,None,000027,None,1.42905e-06,True,0.538297,True,4.77067e-07,False,False,False,
80,0.0,3.2,1,sf,typ,5u,None,000028,None,1.43095e-06,True,0.608947,True,4.77665e-07,False,False,False,
80,0.0,3.2,1,fs,typ,5u,None,000029,None,1.42585e-06,True,0.561991,True,4.75933e-07,False,False,False,
