temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,sf,typ,5u,None,000003,None,1.58913e-09,True,0.386028,True,6.81302e-10,False,False,False,1.8270727709987113
27,0.0,3.3,1,tt,typ,5u,None,000000,None,1.80654e-09,True,0.367294,True,7.36477e-10,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000001,None,1.39287e-09,True,0.405049,True,6.34009e-10,False,False,False,
27,0.0,3.2,1,tt,typ,5u,None,000005,None,1.68275e-09,True,0.36577,True,7.05432e-10,False,False,False,
27,0.0,3.2,1,ff,typ,5u,None,000007,None,2.78253e-09,True,0.332782,True,1.00509e-09,False,False,False,
27,0.0,3.2,1,sf,typ,5u,None,000008,None,1.5108e-09,True,0.385067,True,6.63105e-10,False,False,False,
0,0.0,3.3,1,tt,typ,5u,None,000010,None,1.19895e-09,True,0.402593,True,5.53081e-10,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000002,None,3.19346e-09,True,0.33656,True,1.11909e-09,False,False,False,
27,0.0,3.2,1,ss,typ,5u,None,000006,None,1.35873e-09,True,0.404649,True,6.26921e-10,False,False,False,
27,0.0,3.2,1,fs,typ,5u,None,000009,None,1.96022e-09,True,0.346536,True,7.79882e-10,False,False,False,
0,0.0,3.3,1,ss,typ,5u,None,000011,None,1.13439e-09,True,0.445103,True,5.38294e-10,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000004,None,2.14379e-09,True,0.348741,True,8.30187e-10,False,False,False,
0,0.0,3.3,1,ff,typ,5u,None,000012,None,1.504e-09,True,0.361045,True,6.30775e-10,False,False,False,
0,0.0,3.3,1,sf,typ,5u,None,000013,None,1.16032e-09,True,0.423744,True,5.44619e-10,False,False,False,
0,0.0,3.3,1,fs,typ,5u,None,000014,None,1.27868e-09,True,0.380739,True,5.71745e-10,False,False,False,
0,0.0,3.2,1,tt,typ,5u,None,000015,None,1.17495e-09,True,0.402311,True,5.48201e-10,False,False,False,
0,0.0,3.2,1,ss,typ,5u,None,000016,None,1.12944e-09,True,0.445081,True,5.37921e-10,False,False,False,
0,0.0,3.2,1,ff,typ,5u,None,000017,None,1.41421e-09,True,0.359863,True,6.07663e-10,False,False,False,
0,0.0,3.2,1,sf,typ,5u,None,000018,None,1.14671e-09,True,0.423596,True,5.42095e-10,False,False,False,
0,0.0,3.2,1,fs,typ,5u,None,000019,None,1.23449e-09,True,0.380186,True,5.61889e-10,False,False,False,
80,0.0,3.3,1,tt,typ,5u,None,000020,None,2.2482e-08,True,0.369767,True,7.18619e-09,False,False,False,
80,0.0,3.3,1,ss,typ,5u,None,000021,None,6.15558e-09,True,0.358607,True,2.03797e-09,False,False,False,
80,0.0,3.3,1,ff,typ,5u,None,000022,None,3.21822e-06,True,0.605729,True,1.07418e-06,True,True,True,
80,0.0,3.2,1,tt,typ,5u,None,000025,None,1.66134e-08,True,0.356827,True,5.31347e-09,False,False,False,
80,0.0,3.2,1,ss,typ,5u,None,000026,None,5.23775e-09,True,0.352277,True,1.75833e-09,False,False,False,
80,0.0,3.2,1,sf,typ,5u,None,000028,None,1.01884e-08,True,0.357603,True,3.28228e-09,False,False,False,
80,0.0,3.3,1,sf,typ,5u,None,000023,None,1.28694e-08,True,0.367402,True,4.12653e-09,False,False,False,
80,0.0,3.3,1,fs,typ,5u,None,000024,None,5.69855e-08,True,0.387094,True,1.81515e-08,False,False,False,
80,0.0,3.2,1,fs,typ,5u,None,000029,None,3.46454e-08,True,0.365524,True,1.10552e-08,False,False,False,
80,0.0,3.2,1,ff,typ,5u,None,000027,None,3.20638e-06,True,0.605373,True,1.07014e-06,True,True,True,
