temp,seed,vdd,sigma,corner_mos,corner_res,res,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,wcs,50000,None,000003,None,2.8675e-05,True,0.478526,True,True,True,4.237820442999691
27,0.0,3.3,1,tt,wcs,10000,None,000004,None,2.86802e-05,True,0.0957571,True,True,True,
27,0.0,3.3,1,tt,wcs,80000,None,000005,None,2.8671e-05,True,0.765322,True,True,True,
27,0.0,3.3,1,ss,typ,50000,None,000009,None,3.70166e-05,True,0.61763,True,True,True,
27,0.0,3.3,1,ss,typ,10000,None,000010,None,3.70251e-05,True,0.123611,True,True,True,
27,0.0,3.3,1,ss,typ,80000,None,000011,None,3.70093e-05,True,0.987619,True,True,True,
27,0.0,3.3,1,ss,wcs,50000,None,000012,None,2.96945e-05,True,0.495519,True,True,True,
27,0.0,3.3,1,ss,wcs,10000,None,000013,None,2.97e-05,True,0.099159,True,True,True,
27,0.0,3.3,1,ss,wcs,80000,None,000014,None,2.96902e-05,True,0.792484,True,True,True,
27,0.0,3.3,1,ff,wcs,50000,None,000021,None,2.76539e-05,True,0.461505,True,True,True,
27,0.0,3.3,1,ff,wcs,10000,None,000022,None,2.76587e-05,True,0.0923499,True,True,True,
27,0.0,3.3,1,ff,wcs,80000,None,000023,None,2.76502e-05,True,0.738115,True,True,True,
27,0.0,3.3,1,tt,typ,50000,None,000000,None,3.56781e-05,True,0.595319,True,True,True,
27,0.0,3.3,1,tt,typ,10000,None,000001,None,3.5686e-05,True,0.119143,True,True,True,
27,0.0,3.3,1,tt,typ,80000,None,000002,None,3.56714e-05,True,0.951974,True,True,True,
27,0.0,3.3,1,tt,bcs,50000,None,000006,None,4.52483e-05,True,0.754879,True,True,True,
27,0.0,3.3,1,tt,bcs,10000,None,000007,None,4.52614e-05,True,0.151107,True,True,True,
27,0.0,3.3,1,tt,bcs,80000,None,000008,None,4.52359e-05,True,1.20681,True,True,True,
27,0.0,3.3,1,ss,bcs,50000,None,000015,None,4.70523e-05,True,0.784944,True,True,True,
27,0.0,3.3,1,ss,bcs,10000,None,000016,None,4.70666e-05,True,0.157132,True,True,True,
27,0.0,3.3,1,ss,bcs,80000,None,000017,None,4.70383e-05,True,1.2548,True,True,True,
27,0.0,3.3,1,ff,typ,50000,None,000018,None,3.43401e-05,True,0.57302,True,True,True,
27,0.0,3.3,1,ff,typ,10000,None,000019,None,3.43475e-05,True,0.114677,True,True,True,
27,0.0,3.3,1,ff,typ,80000,None,000020,None,3.43341e-05,True,0.916345,True,True,True,
27,0.0,3.3,1,ff,bcs,50000,None,000024,None,4.345e-05,True,0.724911,True,True,True,
27,0.0,3.3,1,ff,bcs,10000,None,000025,None,4.34619e-05,True,0.145102,True,True,True,
27,0.0,3.3,1,ff,bcs,80000,None,000026,None,4.34389e-05,True,1.15897,True,True,True,
27,0.0,3.3,1,sf,typ,50000,None,000027,None,3.63827e-05,True,0.607103,True,True,True,
27,0.0,3.3,1,sf,typ,10000,None,000028,None,3.6391e-05,True,0.121503,True,True,True,
27,0.0,3.3,1,sf,typ,80000,None,000029,None,3.63757e-05,True,0.970803,True,True,True,
27,0.0,3.3,1,sf,wcs,50000,None,000030,None,2.92131e-05,True,0.487527,True,True,True,
27,0.0,3.3,1,sf,wcs,10000,None,000031,None,2.92185e-05,True,0.0975592,True,True,True,
27,0.0,3.3,1,sf,wcs,80000,None,000032,None,2.9209e-05,True,0.77971,True,True,True,
27,0.0,3.3,1,sf,bcs,50000,None,000033,None,4.61965e-05,True,0.77073,True,True,True,
27,0.0,3.3,1,sf,bcs,10000,None,000034,None,4.62102e-05,True,0.154283,True,True,True,
27,0.0,3.3,1,sf,bcs,80000,None,000035,None,4.61834e-05,True,1.23212,True,True,True,
27,0.0,3.3,1,fs,typ,50000,None,000036,None,3.49556e-05,True,0.583239,True,True,True,
27,0.0,3.3,1,fs,typ,10000,None,000037,None,3.49631e-05,True,0.116724,True,True,True,
27,0.0,3.3,1,fs,typ,80000,None,000038,None,3.49492e-05,True,0.932672,True,True,True,
27,0.0,3.3,1,fs,wcs,50000,None,000039,None,2.81236e-05,True,0.469303,True,True,True,
27,0.0,3.3,1,fs,wcs,10000,None,000040,None,2.81286e-05,True,0.0939107,True,True,True,
27,0.0,3.3,1,fs,wcs,80000,None,000041,None,2.81198e-05,True,0.75058,True,True,True,
27,0.0,3.3,1,fs,bcs,50000,None,000042,None,4.42758e-05,True,0.738626,True,True,True,
27,0.0,3.3,1,fs,bcs,10000,None,000043,None,4.42883e-05,True,0.14785,True,True,True,
27,0.0,3.3,1,fs,bcs,80000,None,000044,None,4.42641e-05,True,1.18086,True,True,True,
27,0.0,3.2,1,tt,typ,50000,None,000045,None,3.56223e-05,True,0.594373,True,True,True,
27,0.0,3.2,1,tt,typ,10000,None,000046,None,3.56303e-05,True,0.118954,True,True,True,
27,0.0,3.2,1,tt,typ,80000,None,000047,None,3.56153e-05,True,0.950437,True,True,True,
27,0.0,3.2,1,tt,wcs,50000,None,000048,None,2.86316e-05,True,0.477789,True,True,True,
27,0.0,3.2,1,tt,wcs,10000,None,000049,None,2.86367e-05,True,0.0956087,True,True,True,
27,0.0,3.2,1,tt,wcs,80000,None,000050,None,2.86275e-05,True,0.764132,True,True,True,
27,0.0,3.2,1,tt,bcs,50000,None,000051,None,4.51728e-05,True,0.753599,True,True,True,
27,0.0,3.2,1,tt,bcs,10000,None,000052,None,4.51863e-05,True,0.150855,True,True,True,
27,0.0,3.2,1,tt,bcs,80000,None,000053,None,4.51597e-05,True,1.20471,True,True,True,
27,0.0,3.2,1,ss,typ,50000,None,000054,None,3.69559e-05,True,0.616604,True,True,True,
27,0.0,3.2,1,ss,typ,10000,None,000055,None,3.69646e-05,True,0.123407,True,True,True,
27,0.0,3.2,1,ss,typ,80000,None,000056,None,3.69482e-05,True,0.985949,True,True,True,
27,0.0,3.2,1,ss,wcs,50000,None,000057,None,2.9648e-05,True,0.494731,True,True,True,
27,0.0,3.2,1,ss,wcs,10000,None,000058,None,2.96534e-05,True,0.0990008,True,True,True,
27,0.0,3.2,1,ss,wcs,80000,None,000059,None,2.96435e-05,True,0.791211,True,True,True,
27,0.0,3.2,1,ss,bcs,50000,None,000060,None,4.69679e-05,True,0.783519,True,True,True,
27,0.0,3.2,1,ss,bcs,10000,None,000061,None,4.69827e-05,True,0.156852,True,True,True,
27,0.0,3.2,1,ss,bcs,80000,None,000062,None,4.69532e-05,True,1.25245,True,True,True,
27,0.0,3.2,1,ff,typ,50000,None,000063,None,3.42885e-05,True,0.572142,True,True,True,
27,0.0,3.2,1,ff,typ,10000,None,000064,None,3.42959e-05,True,0.114502,True,True,True,
27,0.0,3.2,1,ff,typ,80000,None,000065,None,3.42822e-05,True,0.91492,True,True,True,
27,0.0,3.2,1,ff,wcs,50000,None,000066,None,2.76131e-05,True,0.460812,True,True,True,
27,0.0,3.2,1,ff,wcs,10000,None,000067,None,2.76179e-05,True,0.09221,True,True,True,
27,0.0,3.2,1,ff,wcs,80000,None,000068,None,2.76093e-05,True,0.736997,True,True,True,
27,0.0,3.2,1,ff,bcs,50000,None,000069,None,4.33816e-05,True,0.723747,True,True,True,
27,0.0,3.2,1,ff,bcs,10000,None,000070,None,4.33938e-05,True,0.144872,True,True,True,
27,0.0,3.2,1,ff,bcs,80000,None,000071,None,4.33699e-05,True,1.15706,True,True,True,
27,0.0,3.2,1,sf,typ,50000,None,000072,None,3.63262e-05,True,0.606146,True,True,True,
27,0.0,3.2,1,sf,typ,10000,None,000073,None,3.63345e-05,True,0.121312,True,True,True,
27,0.0,3.2,1,sf,typ,80000,None,000074,None,3.63189e-05,True,0.969246,True,True,True,
27,0.0,3.2,1,sf,wcs,50000,None,000075,None,2.91692e-05,True,0.486783,True,True,True,
27,0.0,3.2,1,sf,wcs,10000,None,000076,None,2.91745e-05,True,0.0974094,True,True,True,
27,0.0,3.2,1,sf,wcs,80000,None,000077,None,2.91649e-05,True,0.778508,True,True,True,
27,0.0,3.2,1,sf,bcs,50000,None,000078,None,4.61197e-05,True,0.76943,True,True,True,
27,0.0,3.2,1,sf,bcs,10000,None,000079,None,4.61339e-05,True,0.154027,True,True,True,
27,0.0,3.2,1,sf,bcs,80000,None,000080,None,4.61059e-05,True,1.22998,True,True,True,
27,0.0,3.2,1,fs,typ,50000,None,000081,None,3.49005e-05,True,0.582305,True,True,True,
