temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,bcs,4u,None,000006,None,8.23387e-06,True,0.824622,True,2.74788e-06,False,False,False,4.113924052999209
27,0.0,3.3,1,tt,bcs,5u,None,000007,None,8.23399e-06,True,0.79496,True,2.748e-06,False,False,False,
27,0.0,3.3,1,tt,bcs,6u,None,000008,None,8.23409e-06,True,0.772644,True,2.7481e-06,False,False,False,
27,0.0,3.3,1,tt,typ,4u,None,000000,None,6.63143e-06,True,0.79666,True,2.21321e-06,False,False,False,
27,0.0,3.3,1,tt,typ,5u,None,000001,None,6.63152e-06,True,0.769344,True,2.21331e-06,False,False,False,
27,0.0,3.3,1,tt,typ,6u,None,000002,None,6.63159e-06,True,0.748766,True,2.21338e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,4u,None,000003,None,5.4333e-06,True,0.772882,True,1.81343e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,5u,None,000004,None,5.43337e-06,True,0.747531,True,1.8135e-06,False,False,False,
27,0.0,3.3,1,tt,wcs,6u,None,000005,None,5.43342e-06,True,0.728407,True,1.81355e-06,False,False,False,
27,0.0,3.3,1,ss,typ,4u,None,000009,None,6.73912e-06,True,0.84818,True,2.24892e-06,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000010,None,6.73922e-06,True,0.820057,True,2.24902e-06,False,False,False,
27,0.0,3.3,1,ss,typ,6u,None,000011,None,6.73929e-06,True,0.798882,True,2.24909e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,4u,None,000012,None,5.51452e-06,True,0.823528,True,1.84034e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,5u,None,000013,None,5.51459e-06,True,0.797457,True,1.84042e-06,False,False,False,
27,0.0,3.3,1,ss,wcs,6u,None,000014,None,5.51465e-06,True,0.777802,True,1.84047e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,4u,None,000015,None,8.37928e-06,True,0.877206,True,2.79612e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,5u,None,000016,None,8.37941e-06,True,0.846629,True,2.79625e-06,False,False,False,
27,0.0,3.3,1,ss,bcs,6u,None,000017,None,8.3795e-06,True,0.823637,True,2.79635e-06,False,False,False,
27,0.0,3.3,1,ff,typ,4u,None,000018,None,6.52415e-06,True,0.742901,True,2.17765e-06,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000019,None,6.52424e-06,True,0.716387,True,2.17774e-06,False,False,False,
27,0.0,3.3,1,ff,typ,6u,None,000020,None,6.52431e-06,True,0.696401,True,2.17781e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,4u,None,000021,None,5.35257e-06,True,0.719994,True,1.78668e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,5u,None,000022,None,5.35264e-06,True,0.695356,True,1.78675e-06,False,False,False,
27,0.0,3.3,1,ff,wcs,6u,None,000023,None,5.3527e-06,True,0.676759,True,1.7868e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,4u,None,000024,None,8.08877e-06,True,0.769805,True,2.69975e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,5u,None,000025,None,8.08888e-06,True,0.741053,True,2.69987e-06,False,False,False,
27,0.0,3.3,1,ff,bcs,6u,None,000026,None,8.08897e-06,True,0.719408,True,2.69996e-06,False,False,False,
27,0.0,3.3,1,sf,typ,4u,None,000027,None,6.70532e-06,True,0.822748,True,2.23793e-06,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000028,None,6.70542e-06,True,0.794998,True,2.23802e-06,False,False,False,
27,0.0,3.3,1,sf,typ,6u,None,000029,None,6.70549e-06,True,0.774099,True,2.23809e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,4u,None,000030,None,5.4907e-06,True,0.798515,True,1.83263e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,5u,None,000031,None,5.49077e-06,True,0.772775,True,1.8327e-06,False,False,False,
27,0.0,3.3,1,sf,wcs,6u,None,000032,None,5.49083e-06,True,0.753365,True,1.83276e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,4u,None,000033,None,8.3308e-06,True,0.851261,True,2.78029e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,5u,None,000034,None,8.33093e-06,True,0.82111,True,2.78042e-06,False,False,False,
27,0.0,3.3,1,sf,bcs,6u,None,000035,None,8.33102e-06,True,0.798432,True,2.78051e-06,False,False,False,
27,0.0,3.3,1,fs,typ,4u,None,000036,None,6.55697e-06,True,0.769315,True,2.18832e-06,False,False,False,
27,0.0,3.3,1,fs,typ,5u,None,000037,None,6.55706e-06,True,0.742436,True,2.18841e-06,False,False,False,
27,0.0,3.3,1,fs,typ,6u,None,000038,None,6.55712e-06,True,0.722179,True,2.18847e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,4u,None,000039,None,5.37557e-06,True,0.745998,True,1.79412e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,5u,None,000040,None,5.37564e-06,True,0.721035,True,1.79419e-06,False,False,False,
27,0.0,3.3,1,fs,wcs,6u,None,000041,None,5.37569e-06,True,0.702199,True,1.79424e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,4u,None,000042,None,8.13601e-06,True,0.79672,True,2.71517e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,5u,None,000043,None,8.13613e-06,True,0.767551,True,2.71529e-06,False,False,False,
27,0.0,3.3,1,fs,bcs,6u,None,000044,None,8.13622e-06,True,0.745599,True,2.71538e-06,False,False,False,
27,0.0,3.2,1,tt,typ,4u,None,000045,None,6.59926e-06,True,0.796052,True,2.20237e-06,False,False,False,
