temp,seed,vdd,sigma,corner_mos,corner_res,res,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,typ,100000,None,000000,None,1.30429e-05,True,0.435339,True,True,True,2.999106171000676
27,0.0,3.3,1,tt,typ,200000,None,000001,None,1.30402e-05,True,0.87013,True,True,True,
27,0.0,3.3,1,tt,wcs,100000,None,000002,None,1.06728e-05,True,0.356272,True,True,True,
27,0.0,3.3,1,tt,wcs,200000,None,000003,None,1.0671e-05,True,0.712173,True,True,True,
27,0.0,3.3,1,tt,bcs,100000,None,000004,None,1.62054e-05,True,0.540823,True,True,True,
27,0.0,3.3,1,tt,bcs,200000,None,000005,None,1.6201e-05,True,1.08076,True,True,True,
27,0.0,3.3,1,ss,typ,100000,None,000006,None,1.33771e-05,True,0.446469,True,True,True,
27,0.0,3.3,1,ss,typ,200000,None,000007,None,1.33742e-05,True,0.89236,True,True,True,
27,0.0,3.3,1,ff,wcs,100000,None,000014,None,1.04102e-05,True,0.347525,True,True,True,
27,0.0,3.3,1,ff,wcs,200000,None,000015,None,1.04084e-05,True,0.694696,True,True,True,
27,0.0,3.3,1,ss,wcs,100000,None,000008,None,1.09325e-05,True,0.364921,True,True,True,
27,0.0,3.3,1,ss,wcs,200000,None,000009,None,1.09306e-05,True,0.729456,True,True,True,
27,0.0,3.3,1,ss,bcs,100000,None,000010,None,1.66433e-05,True,0.555404,True,True,True,
27,0.0,3.3,1,ss,bcs,200000,None,000011,None,1.66385e-05,True,1.10986,True,True,True,
27,0.0,3.3,1,ff,typ,100000,None,000012,None,1.2705e-05,True,0.424083,True,True,True,
27,0.0,3.3,1,ff,typ,200000,None,000013,None,1.27023e-05,True,0.847647,True,True,True,
27,0.0,3.3,1,ff,bcs,100000,None,000016,None,1.57627e-05,True,0.526077,True,True,True,
27,0.0,3.3,1,ff,bcs,200000,None,000017,None,1.57585e-05,True,1.05132,True,True,True,
27,0.0,3.3,1,sf,typ,100000,None,000018,None,1.32328e-05,True,0.441696,True,True,True,
27,0.0,3.3,1,sf,typ,200000,None,000019,None,1.323e-05,True,0.882826,True,True,True,
27,0.0,3.3,1,sf,wcs,100000,None,000020,None,1.08219e-05,True,0.361263,True,True,True,
27,0.0,3.3,1,sf,wcs,200000,None,000021,None,1.082e-05,True,0.722145,True,True,True,
27,0.0,3.3,1,sf,bcs,100000,None,000022,None,1.6452e-05,True,0.549074,True,True,True,
27,0.0,3.3,1,sf,bcs,200000,None,000023,None,1.64474e-05,True,1.09723,True,True,True,
27,0.0,3.3,1,fs,typ,100000,None,000024,None,1.28489e-05,True,0.428847,True,True,True,
27,0.0,3.3,1,fs,typ,200000,None,000025,None,1.28463e-05,True,0.857163,True,True,True,
27,0.0,3.3,1,fs,wcs,100000,None,000026,None,1.05207e-05,True,0.351179,True,True,True,
27,0.0,3.3,1,fs,wcs,200000,None,000027,None,1.05189e-05,True,0.701997,True,True,True,
27,0.0,3.3,1,fs,bcs,100000,None,000028,None,1.59533e-05,True,0.532389,True,True,True,
27,0.0,3.3,1,fs,bcs,200000,None,000029,None,1.5949e-05,True,1.06392,True,True,True,
27,0.0,3.2,1,tt,typ,100000,None,000030,None,1.30106e-05,True,0.434242,True,True,True,
27,0.0,3.2,1,tt,typ,200000,None,000031,None,1.30078e-05,True,0.867927,True,True,True,
27,0.0,3.2,1,tt,wcs,100000,None,000032,None,1.06454e-05,True,0.355338,True,True,True,
27,0.0,3.2,1,tt,wcs,200000,None,000033,None,1.06435e-05,True,0.710311,True,True,True,
27,0.0,3.2,1,tt,bcs,100000,None,000034,None,1.61665e-05,True,0.539503,True,True,True,
27,0.0,3.2,1,tt,bcs,200000,None,000035,None,1.61619e-05,True,1.07809,True,True,True,
27,0.0,3.2,1,ss,typ,100000,None,000036,None,1.33441e-05,True,0.445348,True,True,True,
27,0.0,3.2,1,ss,typ,200000,None,000037,None,1.33411e-05,True,0.890108,True,True,True,
27,0.0,3.2,1,ss,wcs,100000,None,000038,None,1.09047e-05,True,0.363976,True,True,True,
27,0.0,3.2,1,ss,wcs,200000,None,000039,None,1.09028e-05,True,0.727569,True,True,True,
27,0.0,3.2,1,ss,bcs,100000,None,000040,None,1.66031e-05,True,0.554044,True,True,True,
27,0.0,3.2,1,ss,bcs,200000,None,000041,None,1.65982e-05,True,1.10711,True,True,True,
27,0.0,3.2,1,ff,typ,100000,None,000042,None,1.26731e-05,True,0.423001,True,True,True,
27,0.0,3.2,1,ff,typ,200000,None,000043,None,1.26704e-05,True,0.845476,True,True,True,
27,0.0,3.2,1,ff,wcs,100000,None,000044,None,1.03829e-05,True,0.346597,True,True,True,
27,0.0,3.2,1,ff,wcs,200000,None,000045,None,1.03812e-05,True,0.692846,True,True,True,
27,0.0,3.2,1,ff,bcs,100000,None,000046,None,1.57246e-05,True,0.524787,True,True,True,
27,0.0,3.2,1,ff,bcs,200000,None,000047,None,1.57203e-05,True,1.04872,True,True,True,
27,0.0,3.2,1,sf,typ,100000,None,000048,None,1.32003e-05,True,0.44059,True,True,True,
27,0.0,3.2,1,sf,typ,200000,None,000049,None,1.31974e-05,True,0.880606,True,True,True,
27,0.0,3.2,1,sf,wcs,100000,None,000050,None,1.07942e-05,True,0.36032,True,True,True,
27,0.0,3.2,1,sf,wcs,200000,None,000051,None,1.07923e-05,True,0.720265,True,True,True,
27,0.0,3.2,1,sf,bcs,100000,None,000052,None,1.64129e-05,True,0.547746,True,True,True,
27,0.0,3.2,1,sf,bcs,200000,None,000053,None,1.64081e-05,True,1.09454,True,True,True,
27,0.0,3.2,1,fs,typ,100000,None,000054,None,1.28168e-05,True,0.427757,True,True,True,
27,0.0,3.2,1,fs,typ,200000,None,000055,None,1.28141e-05,True,0.854975,True,True,True,
27,0.0,3.2,1,fs,wcs,100000,None,000056,None,1.04935e-05,True,0.350253,True,True,True,
27,0.0,3.2,1,fs,wcs,200000,None,000057,None,1.04917e-05,True,0.700152,True,True,True,
27,0.0,3.2,1,fs,bcs,100000,None,000058,None,1.59146e-05,True,0.531075,True,True,True,
27,0.0,3.2,1,fs,bcs,200000,None,000059,None,1.59102e-05,True,1.06127,True,True,True,
0,0.0,3.3,1,tt,typ,100000,None,000060,None,1.22924e-05,True,0.410304,True,True,True,
0,0.0,3.3,1,tt,typ,200000,None,000061,None,1.229e-05,True,0.82012,True,True,True,
0,0.0,3.3,1,tt,wcs,100000,None,000062,None,1.00716e-05,True,0.336212,True,True,True,
0,0.0,3.3,1,tt,wcs,200000,None,000063,None,1.00699e-05,True,0.672088,True,True,True,
0,0.0,3.3,1,tt,bcs,100000,None,000064,None,1.52465e-05,True,0.508842,True,True,True,
0,0.0,3.3,1,tt,bcs,200000,None,000065,None,1.52427e-05,True,1.01691,True,True,True,
0,0.0,3.3,1,ss,typ,100000,None,000066,None,1.26031e-05,True,0.420652,True,True,True,
0,0.0,3.3,1,ss,typ,200000,None,000067,None,1.26006e-05,True,0.840792,True,True,True,
0,0.0,3.3,1,ss,wcs,100000,None,000068,None,1.03138e-05,True,0.344279,True,True,True,
0,0.0,3.3,1,ss,wcs,200000,None,000069,None,1.03121e-05,True,0.688209,True,True,True,
0,0.0,3.3,1,ss,bcs,100000,None,000070,None,1.5652e-05,True,0.522347,True,True,True,
0,0.0,3.3,1,ss,bcs,200000,None,000071,None,1.56479e-05,True,1.04388,True,True,True,
0,0.0,3.3,1,ff,typ,100000,None,000072,None,1.19786e-05,True,0.399852,True,True,True,
0,0.0,3.3,1,ff,typ,200000,None,000073,None,1.19763e-05,True,0.799239,True,True,True,
0,0.0,3.3,1,ff,wcs,100000,None,000074,None,9.82695e-06,True,0.328065,True,True,True,
0,0.0,3.3,1,ff,wcs,200000,None,000075,None,9.82533e-06,True,0.655806,True,True,True,
0,0.0,3.3,1,ff,bcs,100000,None,000076,None,1.4837e-05,True,0.495202,True,True,True,
0,0.0,3.3,1,ff,bcs,200000,None,000077,None,1.48333e-05,True,0.989678,True,True,True,
0,0.0,3.3,1,sf,typ,100000,None,000078,None,1.24702e-05,True,0.416255,True,True,True,
0,0.0,3.3,1,sf,typ,200000,None,000079,None,1.24677e-05,True,0.832007,True,True,True,
0,0.0,3.3,1,sf,wcs,100000,None,000080,None,1.02117e-05,True,0.340902,True,True,True,
0,0.0,3.3,1,sf,wcs,200000,None,000081,None,1.02099e-05,True,0.681459,True,True,True,
0,0.0,3.3,1,sf,bcs,100000,None,000082,None,1.54763e-05,True,0.516531,True,True,True,
0,0.0,3.3,1,sf,bcs,200000,None,000083,None,1.54723e-05,True,1.03226,True,True,True,
0,0.0,3.3,1,fs,typ,100000,None,000084,None,1.21113e-05,True,0.404241,True,True,True,
0,0.0,3.3,1,fs,typ,200000,None,000085,None,1.21089e-05,True,0.808009,True,True,True,
0,0.0,3.3,1,fs,wcs,100000,None,000086,None,9.92897e-06,True,0.331438,True,True,True,
0,0.0,3.3,1,fs,wcs,200000,None,000087,None,9.92733e-06,True,0.662548,True,True,True,
0,0.0,3.3,1,fs,bcs,100000,None,000088,None,1.50122e-05,True,0.501002,True,True,True,
0,0.0,3.3,1,fs,bcs,200000,None,000089,None,1.50085e-05,True,1.00126,True,True,True,
0,0.0,3.2,1,tt,typ,100000,None,000090,None,1.22603e-05,True,0.409214,True,True,True,
0,0.0,3.2,1,tt,typ,200000,None,000091,None,1.22579e-05,True,0.817937,True,True,True,
0,0.0,3.2,1,tt,wcs,100000,None,000092,None,1.00442e-05,True,0.33528,True,True,True,
0,0.0,3.2,1,tt,wcs,200000,None,000093,None,1.00425e-05,True,0.670232,True,True,True,
0,0.0,3.2,1,tt,bcs,100000,None,000094,None,1.52082e-05,True,0.507542,True,True,True,
0,0.0,3.2,1,tt,bcs,200000,None,000095,None,1.52042e-05,True,1.01429,True,True,True,
0,0.0,3.2,1,ss,typ,100000,None,000096,None,1.25704e-05,True,0.419543,True,True,True,
0,0.0,3.2,1,ss,typ,200000,None,000097,None,1.25678e-05,True,0.838569,True,True,True,
0,0.0,3.2,1,ss,wcs,100000,None,000098,None,1.02861e-05,True,0.343337,True,True,True,
0,0.0,3.2,1,ss,wcs,200000,None,000099,None,1.02844e-05,True,0.686332,True,True,True,
0,0.0,3.2,1,ss,bcs,100000,None,000100,None,1.56127e-05,True,0.521013,True,True,True,
0,0.0,3.2,1,ss,bcs,200000,None,000101,None,1.56084e-05,True,1.04118,True,True,True,
0,0.0,3.2,1,ff,typ,100000,None,000102,None,1.19468e-05,True,0.398773,True,True,True,
0,0.0,3.2,1,ff,typ,200000,None,000103,None,1.19445e-05,True,0.797082,True,True,True,
0,0.0,3.2,1,ff,wcs,100000,None,000104,None,9.79964e-06,True,0.327136,True,True,True,
0,0.0,3.2,1,ff,wcs,200000,None,000105,None,9.79808e-06,True,0.653958,True,True,True,
0,0.0,3.2,1,ff,bcs,100000,None,000106,None,1.47993e-05,True,0.493926,True,True,True,
0,0.0,3.2,1,ff,bcs,200000,None,000107,None,1.47956e-05,True,0.987108,True,True,True,
0,0.0,3.2,1,sf,typ,100000,None,000108,None,1.24379e-05,True,0.415157,True,True,True,
0,0.0,3.2,1,sf,typ,200000,None,000109,None,1.24353e-05,True,0.829808,True,True,True,
0,0.0,3.2,1,sf,wcs,100000,None,000110,None,1.0184e-05,True,0.339961,True,True,True,
0,0.0,3.2,1,sf,wcs,200000,None,000111,None,1.01823e-05,True,0.679586,True,True,True,
0,0.0,3.2,1,sf,bcs,100000,None,000112,None,1.54377e-05,True,0.515223,True,True,True,
0,0.0,3.2,1,sf,bcs,200000,None,000113,None,1.54336e-05,True,1.02963,True,True,True,
0,0.0,3.2,1,fs,typ,100000,None,000114,None,1.20794e-05,True,0.403158,True,True,True,
0,0.0,3.2,1,fs,typ,200000,None,000115,None,1.2077e-05,True,0.805841,True,True,True,
0,0.0,3.2,1,fs,wcs,100000,None,000116,None,9.90178e-06,True,0.330513,True,True,True,
0,0.0,3.2,1,fs,wcs,200000,None,000117,None,9.90019e-06,True,0.660707,True,True,True,
0,0.0,3.2,1,fs,bcs,100000,None,000118,None,1.4974e-05,True,0.499708,True,True,True,
0,0.0,3.2,1,fs,bcs,200000,None,000119,None,1.49702e-05,True,0.998652,True,True,True,
80,0.0,3.3,1,tt,typ,100000,None,000120,None,1.47755e-05,True,0.493132,True,True,True,
80,0.0,3.3,1,tt,typ,200000,None,000121,None,1.47719e-05,True,0.985545,True,True,True,
80,0.0,3.3,1,tt,wcs,100000,None,000122,None,1.20544e-05,True,0.402365,True,True,True,
80,0.0,3.3,1,tt,wcs,200000,None,000123,None,1.2052e-05,True,0.804265,True,True,True,
80,0.0,3.3,1,tt,bcs,100000,None,000124,None,1.84293e-05,True,0.614985,True,True,True,
80,0.0,3.3,1,tt,bcs,200000,None,000125,None,1.84232e-05,True,1.22875,True,True,True,
80,0.0,3.3,1,ss,typ,100000,None,000126,None,1.51673e-05,True,0.50618,True,True,True,
80,0.0,3.3,1,ss,typ,200000,None,000127,None,1.51634e-05,True,1.0116,True,True,True,
80,0.0,3.3,1,ss,wcs,100000,None,000128,None,1.2357e-05,True,0.412442,True,True,True,
80,0.0,3.3,1,ss,wcs,200000,None,000129,None,1.23545e-05,True,0.824396,True,True,True,
80,0.0,3.3,1,ss,bcs,100000,None,000130,None,1.89466e-05,True,0.63221,True,True,True,
80,0.0,3.3,1,ss,bcs,200000,None,000131,None,1.894e-05,True,1.26311,True,True,True,
80,0.0,3.3,1,ff,typ,100000,None,000132,None,1.4378e-05,True,0.479897,True,True,True,
80,0.0,3.3,1,ff,typ,200000,None,000133,None,1.43746e-05,True,0.959117,True,True,True,
80,0.0,3.3,1,ff,wcs,100000,None,000134,None,1.17475e-05,True,0.392145,True,True,True,
80,0.0,3.3,1,ff,wcs,200000,None,000135,None,1.17453e-05,True,0.783848,True,True,True,
80,0.0,3.3,1,ff,bcs,100000,None,000136,None,1.79046e-05,True,0.597514,True,True,True,
80,0.0,3.3,1,ff,bcs,200000,None,000137,None,1.78989e-05,True,1.19389,True,True,True,
80,0.0,3.3,1,sf,typ,100000,None,000138,None,1.49954e-05,True,0.500491,True,True,True,
80,0.0,3.3,1,sf,typ,200000,None,000139,None,1.49916e-05,True,1.00024,True,True,True,
80,0.0,3.3,1,sf,wcs,100000,None,000140,None,1.22257e-05,True,0.408099,True,True,True,
80,0.0,3.3,1,sf,wcs,200000,None,000141,None,1.22233e-05,True,0.81572,True,True,True,
80,0.0,3.3,1,sf,bcs,100000,None,000142,None,1.87175e-05,True,0.624626,True,True,True,
