temp,seed,vdd,sigma,corner_mos,corner_res,w_load,sim_error,run_id,tb_isource_beta_op__error,idd,idd_pass,out,out_pass,iout,iout_pass,tb_isource_beta_op_overall_pass,global_pass,simulation_duration_s_total
27,0.0,3.3,1,tt,typ,4u,None,000000,None,8.21817e-10,True,0.35551,True,4.16473e-10,False,False,False,4.904484087999663
27,0.0,3.3,1,tt,typ,5u,None,000001,None,8.19043e-10,True,0.347482,True,4.2091e-10,False,False,False,
27,0.0,3.3,1,tt,typ,6u,None,000002,None,8.14174e-10,True,0.336342,True,3.72551e-10,False,False,False,
27,0.0,3.3,1,ff,bcs,4u,None,000024,None,9.45892e-10,True,0.313836,True,4.62567e-10,False,False,False,
27,0.0,3.3,1,ff,bcs,5u,None,000025,None,9.44987e-10,True,0.306695,True,4.78937e-10,False,False,False,
27,0.0,3.3,1,ff,bcs,6u,None,000026,None,9.43697e-10,True,0.300983,True,4.93627e-10,False,False,False,
27,0.0,3.3,1,tt,wcs,4u,None,000003,None,8.21823e-10,True,0.355511,True,4.16478e-10,False,False,False,
27,0.0,3.3,1,tt,wcs,5u,None,000004,None,8.19049e-10,True,0.347483,True,4.20914e-10,False,False,False,
27,0.0,3.3,1,tt,wcs,6u,None,000005,None,8.1418e-10,True,0.336342,True,3.72552e-10,False,False,False,
27,0.0,3.3,1,ss,typ,4u,None,000009,None,7.0692e-10,True,0.388905,True,3.18e-10,False,False,False,
27,0.0,3.3,1,ss,typ,5u,None,000010,None,6.97665e-10,True,0.357008,True,1.65009e-10,False,False,False,
27,0.0,3.3,1,ss,typ,6u,None,000011,None,6.95246e-10,True,0.311387,True,5.61263e-11,False,False,False,
27,0.0,3.3,1,ss,wcs,4u,None,000012,None,7.06922e-10,True,0.388905,True,3.18e-10,False,False,False,
27,0.0,3.3,1,ss,wcs,5u,None,000013,None,6.97666e-10,True,0.357008,True,1.65007e-10,False,False,False,
27,0.0,3.3,1,ss,wcs,6u,None,000014,None,6.95248e-10,True,0.311386,True,5.61254e-11,False,False,False,
27,0.0,3.3,1,ss,bcs,4u,None,000015,None,7.06921e-10,True,0.388905,True,3.17998e-10,False,False,False,
27,0.0,3.3,1,ss,bcs,5u,None,000016,None,6.97666e-10,True,0.357008,True,1.65009e-10,False,False,False,
27,0.0,3.3,1,ss,bcs,6u,None,000017,None,6.95247e-10,True,0.311387,True,5.61263e-11,False,False,False,
27,0.0,3.3,1,sf,typ,4u,None,000027,None,8.55728e-10,True,0.378774,True,4.38215e-10,False,False,False,
27,0.0,3.3,1,sf,typ,5u,None,000028,None,8.53603e-10,True,0.371455,True,4.52001e-10,False,False,False,
27,0.0,3.3,1,sf,typ,6u,None,000029,None,8.50151e-10,True,0.364136,True,4.45756e-10,False,False,False,
27,0.0,3.3,1,ff,typ,4u,None,000018,None,9.45864e-10,True,0.313835,True,4.62556e-10,False,False,False,
27,0.0,3.3,1,ff,typ,5u,None,000019,None,9.44975e-10,True,0.306695,True,4.78936e-10,False,False,False,
27,0.0,3.3,1,ff,typ,6u,None,000020,None,9.43685e-10,True,0.300983,True,4.93625e-10,False,False,False,
27,0.0,3.3,1,ff,wcs,4u,None,000021,None,9.45885e-10,True,0.313836,True,4.62571e-10,False,False,False,
27,0.0,3.3,1,ff,wcs,5u,None,000022,None,9.44997e-10,True,0.306696,True,4.78951e-10,False,False,False,
27,0.0,3.3,1,ff,wcs,6u,None,000023,None,9.43707e-10,True,0.300984,True,4.93641e-10,False,False,False,
27,0.0,3.3,1,tt,bcs,4u,None,000006,None,8.21821e-10,True,0.35551,True,4.16472e-10,False,False,False,
27,0.0,3.3,1,tt,bcs,5u,None,000007,None,8.1906e-10,True,0.347483,True,4.20915e-10,False,False,False,
27,0.0,3.3,1,tt,bcs,6u,None,000008,None,8.14178e-10,True,0.336342,True,3.72551e-10,False,False,False,
27,0.0,3.3,1,sf,wcs,4u,None,000030,None,8.55745e-10,True,0.378775,True,4.38227e-10,False,False,False,
27,0.0,3.3,1,sf,wcs,5u,None,000031,None,8.5362e-10,True,0.371456,True,4.52012e-10,False,False,False,
27,0.0,3.3,1,sf,wcs,6u,None,000032,None,8.50168e-10,True,0.364137,True,4.45769e-10,False,False,False,
