time,iout
0.0,1.18213817e-11
1e-10,1.1821381e-11
2e-10,1.18213805e-11
4e-10,1.18213796e-11
8e-10,1.18213777e-11
1.6e-09,1.18213739e-11
3.2e-09,1.18213663e-11
6.4e-09,1.18213511e-11
1.28e-08,1.18213207e-11
2.28e-08,1.18212732e-11
3.28e-08,1.18212257e-11
4.28e-08,1.18211782e-11
5.28e-08,1.18211307e-11
6.28e-08,1.18210832e-11
7.28e-08,1.18210358e-11
8.28e-08,1.18209883e-11
9.28e-08,1.18209408e-11
1.028e-07,1.18208934e-11
1.128e-07,1.1820846e-11
1.228e-07,1.18207985e-11
1.328e-07,1.18207511e-11
1.428e-07,1.18207037e-11
1.528e-07,1.18206563e-11
1.628e-07,1.18206088e-11
1.728e-07,1.18205614e-11
1.828e-07,1.18205141e-11
1.928e-07,1.18204667e-11
2.028e-07,1.18204193e-11
2.128e-07,1.18203719e-11
2.228e-07,1.18203245e-11
2.328e-07,1.18202772e-11
2.428e-07,1.18202298e-11
2.528e-07,1.18201825e-11
2.628e-07,1.18201352e-11
2.728e-07,1.18200878e-11
2.828e-07,1.18200405e-11
2.928e-07,1.18199932e-11
3.028e-07,1.18199459e-11
3.128e-07,1.18198986e-11
3.228e-07,1.18198513e-11
3.328e-07,1.1819804e-11
3.428e-07,1.18197567e-11
3.528e-07,1.18197094e-11
3.628e-07,1.18196621e-11
3.728e-07,1.18196149e-11
3.828e-07,1.18195676e-11
3.928e-07,1.18195204e-11
4.028e-07,1.18194731e-11
4.128e-07,1.18194259e-11
4.228e-07,1.18193787e-11
4.328e-07,1.18193314e-11
4.428e-07,1.18192842e-11
4.528e-07,1.1819237e-11
4.628e-07,1.18191898e-11
4.728e-07,1.18191426e-11
4.828e-07,1.18190954e-11
4.928e-07,1.18190482e-11
5.028e-07,1.18190011e-11
5.128e-07,1.18189539e-11
5.228e-07,1.18189067e-11
5.328e-07,1.18188596e-11
5.428e-07,1.18188124e-11
5.528e-07,1.18187653e-11
5.628e-07,1.18187182e-11
5.728e-07,1.1818671e-11
5.828e-07,1.18186239e-11
5.928e-07,1.18185768e-11
6.028e-07,1.18185297e-11
6.128e-07,1.18184826e-11
6.228e-07,1.18184355e-11
6.328e-07,1.18183884e-11
6.428e-07,1.18183413e-11
6.528e-07,1.18182943e-11
6.628e-07,1.18182472e-11
6.728e-07,1.18182001e-11
6.828e-07,1.18181531e-11
6.928e-07,1.1818106e-11
7.028e-07,1.1818059e-11
7.128e-07,1.1818012e-11
7.228e-07,1.18179649e-11
7.328e-07,1.18179179e-11
7.428e-07,1.18178709e-11
7.528e-07,1.18178239e-11
7.628e-07,1.18177769e-11
7.728e-07,1.18177299e-11
7.828e-07,1.18176829e-11
7.928e-07,1.1817636e-11
8.028e-07,1.1817589e-11
8.128e-07,1.1817542e-11
8.228e-07,1.18174951e-11
8.328e-07,1.18174481e-11
8.428e-07,1.18174012e-11
8.528e-07,1.18173542e-11
8.628e-07,1.18173073e-11
8.728e-07,1.18172604e-11
8.828e-07,1.18172135e-11
8.928e-07,1.18171666e-11
9.028e-07,1.18171197e-11
9.128e-07,1.18170728e-11
9.228e-07,1.18170259e-11
9.328e-07,1.1816979e-11
9.428e-07,1.18169321e-11
9.528e-07,1.18168853e-11
9.628e-07,1.18168384e-11
