time,iout
0.0,2.94723796e-12
1e-10,2.94723699e-12
2e-10,2.94723638e-12
4e-10,2.94723513e-12
8e-10,2.94723262e-12
1.6e-09,2.94722761e-12
3.2e-09,2.94721758e-12
6.4e-09,2.94719752e-12
1.28e-08,2.94715741e-12
2.28e-08,2.94709475e-12
3.28e-08,2.9470321e-12
4.28e-08,2.94696947e-12
5.28e-08,2.94690685e-12
6.28e-08,2.94684425e-12
7.28e-08,2.94678165e-12
8.28e-08,2.94671908e-12
9.28e-08,2.94665651e-12
1.028e-07,2.94659396e-12
1.128e-07,2.94653143e-12
1.228e-07,2.94646891e-12
1.328e-07,2.9464064e-12
1.428e-07,2.9463439e-12
1.528e-07,2.94628142e-12
1.628e-07,2.94621895e-12
1.728e-07,2.9461565e-12
1.828e-07,2.94609406e-12
1.928e-07,2.94603164e-12
2.028e-07,2.94596922e-12
2.128e-07,2.94590683e-12
2.228e-07,2.94584444e-12
2.328e-07,2.94578207e-12
2.428e-07,2.94571971e-12
2.528e-07,2.94565737e-12
2.628e-07,2.94559504e-12
2.728e-07,2.94553273e-12
2.828e-07,2.94547042e-12
2.928e-07,2.94540814e-12
3.028e-07,2.94534586e-12
3.128e-07,2.9452836e-12
3.228e-07,2.94522135e-12
3.328e-07,2.94515912e-12
3.428e-07,2.9450969e-12
3.528e-07,2.94503469e-12
3.628e-07,2.9449725e-12
3.728e-07,2.94491032e-12
3.828e-07,2.94484816e-12
3.928e-07,2.94478601e-12
4.028e-07,2.94472387e-12
4.128e-07,2.94466175e-12
4.228e-07,2.94459964e-12
4.328e-07,2.94453754e-12
4.428e-07,2.94447546e-12
4.528e-07,2.94441339e-12
4.628e-07,2.94435133e-12
4.728e-07,2.94428929e-12
4.828e-07,2.94422726e-12
4.928e-07,2.94416525e-12
5.028e-07,2.94410324e-12
5.128e-07,2.94404126e-12
5.228e-07,2.94397928e-12
5.328e-07,2.94391732e-12
5.428e-07,2.94385538e-12
5.528e-07,2.94379344e-12
5.628e-07,2.94373152e-12
5.728e-07,2.94366962e-12
5.828e-07,2.94360773e-12
5.928e-07,2.94354585e-12
6.028e-07,2.94348398e-12
6.128e-07,2.94342213e-12
6.228e-07,2.94336029e-12
6.328e-07,2.94329847e-12
6.428e-07,2.94323666e-12
6.528e-07,2.94317486e-12
6.628e-07,2.94311307e-12
6.728e-07,2.9430513e-12
6.828e-07,2.94298955e-12
6.928e-07,2.9429278e-12
7.028e-07,2.94286607e-12
7.128e-07,2.94280436e-12
7.228e-07,2.94274265e-12
7.328e-07,2.94268097e-12
7.428e-07,2.94261929e-12
7.528e-07,2.94255763e-12
7.628e-07,2.94249598e-12
7.728e-07,2.94243434e-12
7.828e-07,2.94237272e-12
7.928e-07,2.94231111e-12
8.028e-07,2.94224952e-12
8.128e-07,2.94218794e-12
8.228e-07,2.94212637e-12
8.328e-07,2.94206481e-12
8.428e-07,2.94200327e-12
8.528e-07,2.94194175e-12
8.628e-07,2.94188023e-12
8.728e-07,2.94181873e-12
8.828e-07,2.94175724e-12
8.928e-07,2.94169577e-12
9.028e-07,2.94163431e-12
9.128e-07,2.94157286e-12
9.228e-07,2.94151143e-12
9.328e-07,2.94145001e-12
9.428e-07,2.9413886e-12
9.528e-07,2.94132721e-12
9.628e-07,2.94126583e-12
9.728e-07,2.94120446e-12
9.828e-07,2.94114311e-12
9.928e-07,2.94108177e-12
1.0028e-06,2.94102044e-12
1.0128e-06,2.94095913e-12
1.0228e-06,2.94089783e-12
1.0328e-06,2.94083655e-12
1.0428e-06,2.94077527e-12
1.0528e-06,2.94071401e-12
1.0628e-06,2.94065277e-12
1.0728e-06,2.94059153e-12
1.0828e-06,2.94053032e-12
1.0928e-06,2.94046911e-12
1.1028e-06,2.94040792e-12
1.1128e-06,2.94034674e-12
1.1228e-06,2.94028557e-12
