time,iout
0.0,9.30837544e-12
1e-10,9.30837509e-12
2e-10,9.30837487e-12
4e-10,9.30837442e-12
8e-10,9.30837351e-12
1.6e-09,9.3083717e-12
3.2e-09,9.30836807e-12
6.4e-09,9.30836081e-12
1.28e-08,9.3083463e-12
2.28e-08,9.30832362e-12
3.28e-08,9.30830094e-12
4.28e-08,9.30827826e-12
5.28e-08,9.30825558e-12
6.28e-08,9.3082329e-12
7.28e-08,9.30821021e-12
8.28e-08,9.30818753e-12
9.28e-08,9.30816484e-12
1.028e-07,9.30814215e-12
1.128e-07,9.30811946e-12
1.228e-07,9.30809677e-12
1.328e-07,9.30807408e-12
1.428e-07,9.30805139e-12
1.528e-07,9.3080287e-12
1.628e-07,9.308006e-12
1.728e-07,9.30798331e-12
1.828e-07,9.30796061e-12
1.928e-07,9.30793791e-12
2.028e-07,9.30791521e-12
2.128e-07,9.30789252e-12
2.228e-07,9.30786981e-12
2.328e-07,9.30784711e-12
2.428e-07,9.30782441e-12
2.528e-07,9.3078017e-12
2.628e-07,9.307779e-12
2.728e-07,9.30775629e-12
2.828e-07,9.30773359e-12
2.928e-07,9.30771088e-12
3.028e-07,9.30768817e-12
3.128e-07,9.30766546e-12
3.228e-07,9.30764274e-12
3.328e-07,9.30762003e-12
3.428e-07,9.30759732e-12
3.528e-07,9.3075746e-12
3.628e-07,9.30755189e-12
3.728e-07,9.30752917e-12
3.828e-07,9.30750645e-12
3.928e-07,9.30748373e-12
4.028e-07,9.30746101e-12
4.128e-07,9.30743829e-12
4.228e-07,9.30741556e-12
4.328e-07,9.30739284e-12
4.428e-07,9.30737011e-12
4.528e-07,9.30734739e-12
4.628e-07,9.30732466e-12
4.728e-07,9.30730193e-12
4.828e-07,9.3072792e-12
4.928e-07,9.30725647e-12
5.028e-07,9.30723374e-12
5.128e-07,9.30721101e-12
5.228e-07,9.30718827e-12
5.328e-07,9.30716554e-12
5.428e-07,9.3071428e-12
5.528e-07,9.30712006e-12
5.628e-07,9.30709733e-12
5.728e-07,9.30707459e-12
5.828e-07,9.30705185e-12
5.928e-07,9.3070291e-12
6.028e-07,9.30700636e-12
6.128e-07,9.30698362e-12
6.228e-07,9.30696087e-12
6.328e-07,9.30693813e-12
6.428e-07,9.30691538e-12
6.528e-07,9.30689263e-12
6.628e-07,9.30686988e-12
6.728e-07,9.30684713e-12
6.828e-07,9.30682438e-12
6.928e-07,9.30680163e-12
7.028e-07,9.30677887e-12
7.128e-07,9.30675612e-12
7.228e-07,9.30673336e-12
7.328e-07,9.3067106e-12
7.428e-07,9.30668785e-12
7.528e-07,9.30666509e-12
7.628e-07,9.30664233e-12
7.728e-07,9.30661956e-12
7.828e-07,9.3065968e-12
7.928e-07,9.30657404e-12
8.028e-07,9.30655127e-12
8.128e-07,9.30652851e-12
8.228e-07,9.30650574e-12
8.328e-07,9.30648297e-12
8.428e-07,9.3064602e-12
8.528e-07,9.30643743e-12
8.628e-07,9.30641466e-12
8.728e-07,9.30639189e-12
8.828e-07,9.30636911e-12
8.928e-07,9.30634634e-12
9.028e-07,9.30632356e-12
9.128e-07,9.30630079e-12
9.228e-07,9.30627801e-12
9.328e-07,9.30625523e-12
9.428e-07,9.30623245e-12
9.528e-07,9.30620967e-12
9.628e-07,9.30618688e-12
9.728e-07,9.3061641e-12
9.828e-07,9.30614132e-12
9.928e-07,9.30611853e-12
1.0028e-06,9.30609574e-12
1.0128e-06,9.30607296e-12
1.0228e-06,9.30605017e-12
1.0328e-06,9.30602738e-12
1.0428e-06,9.30600459e-12
1.0528e-06,9.30598179e-12
1.0628e-06,9.305959e-12
1.0728e-06,9.30593621e-12
1.0828e-06,9.30591341e-12
1.0928e-06,9.30589061e-12
1.1028e-06,9.30586782e-12
1.1128e-06,9.30584502e-12
1.1228e-06,9.30582222e-12
1.1328e-06,9.30579942e-12
1.1428e-06,9.30577661e-12
1.1528e-06,9.30575381e-12
1.1628e-06,9.30573101e-12
1.1728e-06,9.3057082e-12
1.1828e-06,9.3056854e-12
1.1928e-06,9.30566259e-12
1.2028e-06,9.30563978e-12
1.2128e-06,9.30561697e-12
1.2228e-06,9.30559416e-12
1.2328e-06,9.30557135e-12
1.2428e-06,9.30554853e-12
1.2528e-06,9.30552572e-12
1.2628e-06,9.3055029e-12
1.2728e-06,9.30548009e-12
1.2828e-06,9.30545727e-12
1.2928e-06,9.30543445e-12
1.3028e-06,9.30541163e-12
1.3128e-06,9.30538881e-12
1.3228e-06,9.30536599e-12
1.3328e-06,9.30534317e-12
1.3428e-06,9.30532034e-12
1.3528e-06,9.30529752e-12
1.3628e-06,9.30527469e-12
1.3728e-06,9.30525187e-12
1.3828e-06,9.30522904e-12
1.3928e-06,9.30520621e-12
1.4028e-06,9.30518338e-12
1.4128e-06,9.30516055e-12
1.4228e-06,9.30513771e-12
1.4328e-06,9.30511488e-12
1.4428e-06,9.30509204e-12
1.4528e-06,9.30506921e-12
1.4628e-06,9.30504637e-12
1.4728e-06,9.30502353e-12
1.4828e-06,9.30500069e-12
1.4928e-06,9.30497785e-12
1.5028e-06,9.30495501e-12
1.5128e-06,9.30493217e-12
1.5228e-06,9.30490933e-12
1.5328e-06,9.30488648e-12
1.5428e-06,9.30486364e-12
1.5528e-06,9.30484079e-12
1.5628e-06,9.30481794e-12
1.5728e-06,9.30479509e-12
1.5828e-06,9.30477224e-12
1.5928e-06,9.30474939e-12
1.6028e-06,9.30472654e-12
1.6128e-06,9.30470368e-12
1.6228e-06,9.30468083e-12
1.6328e-06,9.30465797e-12
1.6428e-06,9.30463512e-12
1.6528e-06,9.30461226e-12
1.6628e-06,9.3045894e-12
1.6728e-06,9.30456654e-12
1.6828e-06,9.30454368e-12
1.6928e-06,9.30452082e-12
1.7028e-06,9.30449796e-12
1.7128e-06,9.30447509e-12
1.7228e-06,9.30445223e-12
1.7328e-06,9.30442936e-12
1.7428e-06,9.30440649e-12
1.7528e-06,9.30438362e-12
1.7628e-06,9.30436076e-12
1.7728e-06,9.30433788e-12
1.7828e-06,9.30431501e-12
1.7928e-06,9.30429214e-12
1.8028e-06,9.30426927e-12
1.8128e-06,9.30424639e-12
1.8228e-06,9.30422351e-12
1.8328e-06,9.30420064e-12
1.8428e-06,9.30417776e-12
1.8528e-06,9.30415488e-12
