time,iout
0.0,6.40307593e-12
1e-10,6.40307576e-12
2e-10,6.40307565e-12
4e-10,6.40307542e-12
8e-10,6.40307497e-12
1.6e-09,6.40307406e-12
3.2e-09,6.40307224e-12
6.4e-09,6.4030686e-12
1.28e-08,6.40306133e-12
2.28e-08,6.40304997e-12
3.28e-08,6.40303861e-12
4.28e-08,6.40302725e-12
5.28e-08,6.40301589e-12
6.28e-08,6.40300452e-12
7.28e-08,6.40299316e-12
8.28e-08,6.4029818e-12
9.28e-08,6.40297043e-12
1.028e-07,6.40295907e-12
1.128e-07,6.40294771e-12
1.228e-07,6.40293634e-12
1.328e-07,6.40292498e-12
1.428e-07,6.40291362e-12
1.528e-07,6.40290225e-12
1.628e-07,6.40289089e-12
1.728e-07,6.40287952e-12
1.828e-07,6.40286816e-12
1.928e-07,6.40285679e-12
2.028e-07,6.40284542e-12
2.128e-07,6.40283406e-12
2.228e-07,6.40282269e-12
2.328e-07,6.40281133e-12
2.428e-07,6.40279996e-12
2.528e-07,6.40278859e-12
2.628e-07,6.40277723e-12
2.728e-07,6.40276586e-12
2.828e-07,6.40275449e-12
2.928e-07,6.40274312e-12
3.028e-07,6.40273175e-12
3.128e-07,6.40272039e-12
3.228e-07,6.40270902e-12
3.328e-07,6.40269765e-12
3.428e-07,6.40268628e-12
3.528e-07,6.40267491e-12
3.628e-07,6.40266354e-12
3.728e-07,6.40265217e-12
3.828e-07,6.4026408e-12
3.928e-07,6.40262943e-12
4.028e-07,6.40261806e-12
4.128e-07,6.40260669e-12
4.228e-07,6.40259532e-12
4.328e-07,6.40258395e-12
4.428e-07,6.40257258e-12
4.528e-07,6.4025612e-12
4.628e-07,6.40254983e-12
4.728e-07,6.40253846e-12
4.828e-07,6.40252709e-12
4.928e-07,6.40251571e-12
5.028e-07,6.40250434e-12
5.128e-07,6.40249297e-12
5.228e-07,6.4024816e-12
5.328e-07,6.40247022e-12
5.428e-07,6.40245885e-12
5.528e-07,6.40244747e-12
5.628e-07,6.4024361e-12
5.728e-07,6.40242472e-12
5.828e-07,6.40241335e-12
5.928e-07,6.40240197e-12
6.028e-07,6.4023906e-12
6.128e-07,6.40237922e-12
6.228e-07,6.40236785e-12
6.328e-07,6.40235647e-12
6.428e-07,6.4023451e-12
6.528e-07,6.40233372e-12
6.628e-07,6.40232234e-12
6.728e-07,6.40231097e-12
6.828e-07,6.40229959e-12
6.928e-07,6.40228821e-12
7.028e-07,6.40227683e-12
7.128e-07,6.40226546e-12
7.228e-07,6.40225408e-12
7.328e-07,6.4022427e-12
7.428e-07,6.40223132e-12
7.528e-07,6.40221994e-12
7.628e-07,6.40220856e-12
7.728e-07,6.40219718e-12
7.828e-07,6.4021858e-12
7.928e-07,6.40217442e-12
8.028e-07,6.40216304e-12
8.128e-07,6.40215166e-12
8.228e-07,6.40214028e-12
8.328e-07,6.4021289e-12
8.428e-07,6.40211752e-12
8.528e-07,6.40210614e-12
8.628e-07,6.40209476e-12
8.728e-07,6.40208338e-12
8.828e-07,6.40207199e-12
8.928e-07,6.40206061e-12
9.028e-07,6.40204923e-12
9.128e-07,6.40203785e-12
9.228e-07,6.40202646e-12
9.328e-07,6.40201508e-12
9.428e-07,6.4020037e-12
9.528e-07,6.40199231e-12
