time,iout
0.0,6.39140229e-12
1e-10,6.39140188e-12
2e-10,6.39140163e-12
4e-10,6.39140112e-12
8e-10,6.39140009e-12
1.6e-09,6.39139802e-12
3.2e-09,6.39139389e-12
6.4e-09,6.39138563e-12
1.28e-08,6.39136912e-12
2.28e-08,6.39134332e-12
3.28e-08,6.39131752e-12
4.28e-08,6.39129172e-12
5.28e-08,6.39126593e-12
6.28e-08,6.39124015e-12
7.28e-08,6.39121436e-12
8.28e-08,6.39118858e-12
9.28e-08,6.39116281e-12
1.028e-07,6.39113703e-12
1.128e-07,6.39111126e-12
1.228e-07,6.3910855e-12
1.328e-07,6.39105974e-12
1.428e-07,6.39103398e-12
1.528e-07,6.39100822e-12
1.628e-07,6.39098247e-12
1.728e-07,6.39095672e-12
1.828e-07,6.39093098e-12
1.928e-07,6.39090524e-12
2.028e-07,6.3908795e-12
2.128e-07,6.39085377e-12
2.228e-07,6.39082804e-12
2.328e-07,6.39080232e-12
2.428e-07,6.39077659e-12
2.528e-07,6.39075088e-12
2.628e-07,6.39072516e-12
2.728e-07,6.39069945e-12
2.828e-07,6.39067374e-12
2.928e-07,6.39064804e-12
3.028e-07,6.39062234e-12
3.128e-07,6.39059664e-12
3.228e-07,6.39057095e-12
3.328e-07,6.39054526e-12
3.428e-07,6.39051957e-12
3.528e-07,6.39049389e-12
3.628e-07,6.39046821e-12
3.728e-07,6.39044254e-12
3.828e-07,6.39041687e-12
3.928e-07,6.3903912e-12
4.028e-07,6.39036553e-12
4.128e-07,6.39033987e-12
4.228e-07,6.39031422e-12
4.328e-07,6.39028856e-12
4.428e-07,6.39026292e-12
4.528e-07,6.39023727e-12
4.628e-07,6.39021163e-12
4.728e-07,6.39018599e-12
4.828e-07,6.39016035e-12
4.928e-07,6.39013472e-12
5.028e-07,6.3901091e-12
5.128e-07,6.39008347e-12
5.228e-07,6.39005785e-12
5.328e-07,6.39003223e-12
5.428e-07,6.39000662e-12
5.528e-07,6.38998101e-12
5.628e-07,6.38995541e-12
5.728e-07,6.3899298e-12
5.828e-07,6.38990421e-12
5.928e-07,6.38987861e-12
6.028e-07,6.38985302e-12
6.128e-07,6.38982743e-12
6.228e-07,6.38980185e-12
6.328e-07,6.38977627e-12
6.428e-07,6.38975069e-12
6.528e-07,6.38972512e-12
6.628e-07,6.38969955e-12
6.728e-07,6.38967398e-12
6.828e-07,6.38964842e-12
6.928e-07,6.38962286e-12
7.028e-07,6.38959731e-12
7.128e-07,6.38957176e-12
7.228e-07,6.38954621e-12
7.328e-07,6.38952067e-12
7.428e-07,6.38949513e-12
7.528e-07,6.38946959e-12
7.628e-07,6.38944406e-12
7.728e-07,6.38941853e-12
7.828e-07,6.389393e-12
7.928e-07,6.38936748e-12
8.028e-07,6.38934196e-12
8.128e-07,6.38931645e-12
8.228e-07,6.38929094e-12
8.328e-07,6.38926543e-12
8.428e-07,6.38923993e-12
8.528e-07,6.38921443e-12
8.628e-07,6.38918893e-12
8.728e-07,6.38916344e-12
8.828e-07,6.38913795e-12
8.928e-07,6.38911246e-12
9.028e-07,6.38908698e-12
9.128e-07,6.3890615e-12
9.228e-07,6.38903603e-12
9.328e-07,6.38901056e-12
9.428e-07,6.38898509e-12
9.528e-07,6.38895963e-12
9.628e-07,6.38893417e-12
9.728e-07,6.38890871e-12
9.828e-07,6.38888326e-12
9.928e-07,6.38885781e-12
1.0028e-06,6.38883236e-12
1.0128e-06,6.38880692e-12
1.0228e-06,6.38878148e-12
1.0328e-06,6.38875605e-12
1.0428e-06,6.38873062e-12
