time,iout
0.0,3.28145613e-12
1e-10,3.26140175e-12
2e-10,3.24901338e-12
4e-10,3.22411057e-12
8e-10,3.17692372e-12
1.6e-09,3.09242289e-12
3.2e-09,2.95368561e-12
6.4e-09,2.75322766e-12
1.28e-08,2.50558427e-12
2.27588472e-08,2.29107565e-12
3.27588472e-08,2.16999403e-12
4.27588472e-08,2.14084626e-12
5.27588472e-08,2.31530071e-12
6.27588472e-08,2.90820949e-12
7.27588472e-08,4.40369469e-12
8.27588472e-08,8.17580681e-12
9.27588472e-08,1.86659382e-11
1.02758847e-07,5.20972522e-11
1.12758847e-07,1.75654127e-10
1.22758847e-07,7.01490298e-10
1.32758847e-07,3.1639248e-09
1.42758847e-07,1.38288225e-08
1.52758847e-07,4.38965224e-08
1.62758847e-07,8.94820975e-08
1.72758847e-07,1.31205688e-07
1.82758847e-07,1.59717921e-07
1.92758847e-07,1.74954681e-07
2.02758847e-07,1.82640091e-07
2.12758847e-07,1.8713918e-07
2.22758847e-07,1.90558467e-07
2.32758847e-07,1.93657654e-07
2.42758847e-07,1.96630861e-07
2.52758847e-07,1.99500031e-07
2.62758847e-07,2.02262113e-07
2.72758847e-07,2.04925595e-07
2.82758847e-07,2.07510036e-07
2.92758847e-07,2.10038846e-07
3.02758847e-07,2.12534227e-07
3.12758847e-07,2.15015084e-07
3.22758847e-07,2.17496757e-07
3.32758847e-07,2.19991494e-07
3.42758847e-07,2.22509099e-07
3.52758847e-07,2.25057507e-07
3.62758847e-07,2.27643236e-07
3.72758847e-07,2.30271731e-07
3.82758847e-07,2.32947629e-07
3.92758847e-07,2.35674957e-07
4.02758847e-07,2.38457284e-07
4.12758847e-07,2.4129785e-07
4.22758847e-07,2.44199649e-07
4.32758847e-07,2.47165517e-07
4.42758847e-07,2.50198177e-07
4.52758847e-07,2.53300294e-07
4.62758847e-07,2.56474505e-07
4.72758847e-07,2.59723451e-07
4.82758847e-07,2.63049792e-07
4.92758847e-07,2.66456228e-07
5.02758847e-07,2.69945511e-07
5.12758847e-07,2.7352045e-07
5.22758847e-07,2.77183921e-07
5.32758847e-07,2.80938868e-07
5.42758847e-07,2.84788304e-07
5.52758847e-07,2.88735307e-07
5.62758847e-07,2.92783017e-07
5.72758847e-07,2.9693463e-07
5.82758847e-07,3.01193381e-07
5.92758847e-07,3.05562533e-07
6.02758847e-07,3.10045355e-07
6.12758847e-07,3.14645094e-07
6.22758847e-07,3.19360076e-07
6.32758847e-07,3.24199034e-07
6.42758847e-07,3.29165854e-07
6.52758847e-07,3.34262932e-07
6.62758847e-07,3.39492213e-07
6.72758847e-07,3.44855346e-07
6.82758847e-07,3.50353539e-07
6.92758847e-07,3.55987357e-07
7.02758847e-07,3.61756487e-07
7.12758847e-07,3.67659477e-07
7.22758847e-07,3.73693416e-07
7.32758847e-07,3.7985355e-07
7.42758847e-07,3.86132812e-07
7.52758847e-07,3.92521247e-07
7.62758847e-07,3.99005303e-07
7.72758847e-07,4.05566975e-07
7.82758847e-07,4.12182754e-07
7.92758847e-07,4.18822366e-07
8.02758847e-07,4.25447247e-07
8.12758847e-07,4.32008742e-07
8.22758847e-07,4.38445975e-07
8.32758847e-07,4.44683406e-07
8.42758847e-07,4.50628088e-07
8.52758847e-07,4.56166697e-07
8.62758847e-07,4.61162517e-07
8.72758847e-07,4.65452681e-07
8.82758847e-07,4.68846168e-07
8.92758847e-07,4.71123323e-07
9.02758847e-07,4.72037971e-07
9.12758847e-07,4.71323513e-07
9.22758847e-07,4.68704628e-07
9.32758847e-07,4.63916112e-07
9.42758847e-07,4.56729785e-07
9.52758847e-07,4.46988925e-07
9.62758847e-07,4.34647235e-07
9.72758847e-07,4.19806152e-07
9.82758847e-07,4.0274137e-07
9.92758847e-07,3.83908325e-07
1.00275885e-06,3.63918899e-07
1.01275885e-06,3.43488312e-07
1.02275885e-06,3.23360346e-07
1.03275885e-06,3.04226851e-07
1.04275885e-06,2.86659763e-07
1.05275885e-06,2.71069295e-07
1.06275885e-06,2.5769287e-07
1.07275885e-06,2.46610293e-07
1.08275885e-06,2.37775306e-07
1.09275885e-06,2.3105301e-07
1.10275885e-06,2.26263177e-07
1.11275885e-06,2.2315351e-07
1.12275885e-06,2.21530084e-07
1.13275885e-06,2.21206581e-07
1.14275885e-06,2.22002574e-07
1.15275885e-06,2.23752079e-07
1.16275885e-06,2.26309718e-07
1.17275885e-06,2.29552628e-07
1.18275885e-06,2.33379454e-07
1.19275885e-06,2.37707901e-07
1.20275885e-06,2.42471824e-07
1.21275885e-06,2.47618302e-07
1.22275885e-06,2.53104766e-07
1.23275885e-06,2.58883948e-07
1.24275885e-06,2.6492547e-07
1.25275885e-06,2.7118662e-07
1.26275885e-06,2.77598942e-07
1.27275885e-06,2.84067358e-07
1.28275885e-06,2.90524029e-07
1.29275885e-06,2.9699962e-07
1.30275885e-06,3.03614462e-07
1.31275885e-06,3.10501593e-07
1.32275885e-06,3.17746107e-07
1.33275885e-06,3.25373342e-07
1.34275885e-06,3.33381831e-07
1.35275885e-06,3.41727608e-07
1.36275885e-06,3.50375141e-07
1.37275885e-06,3.59293289e-07
1.38275885e-06,3.68456037e-07
1.39275885e-06,3.77842454e-07
1.40275885e-06,3.87435418e-07
1.41275885e-06,3.97220066e-07
1.42275885e-06,4.07182583e-07
1.43275885e-06,4.17309453e-07
1.44275885e-06,4.27587027e-07
1.45275885e-06,4.38001273e-07
1.46275885e-06,4.48537625e-07
1.47275885e-06,4.59180893e-07
1.48275885e-06,4.69915219e-07
1.49275885e-06,4.80724085e-07
1.50275885e-06,4.91590339e-07
1.51275885e-06,5.02496273e-07
1.52275885e-06,5.134237e-07
1.53275885e-06,5.24354074e-07
1.54275885e-06,5.35268605e-07
1.55275885e-06,5.46148397e-07
1.56275885e-06,5.56974586e-07
1.57275885e-06,5.67728482e-07
1.58275885e-06,5.78391714e-07
1.59275885e-06,5.8894637e-07
1.60275885e-06,5.9937513e-07
1.61275885e-06,6.09661394e-07
1.62275885e-06,6.19789394e-07
1.63275885e-06,6.29744305e-07
1.64275885e-06,6.39512327e-07
1.65275885e-06,6.49080766e-07
1.66275885e-06,6.58438094e-07
1.67275885e-06,6.6757399e-07
1.68275885e-06,6.76479372e-07
1.69275885e-06,6.85146412e-07
1.70275885e-06,6.93568531e-07
1.71275885e-06,7.0174039e-07
1.72275885e-06,7.0965786e-07
1.73275885e-06,7.17317984e-07
1.74275885e-06,7.24718933e-07
1.75275885e-06,7.31859947e-07
1.76275885e-06,7.38741275e-07
1.77275885e-06,7.45364106e-07
1.78275885e-06,7.51730497e-07
1.79275885e-06,7.57843303e-07
1.80275885e-06,7.63706096e-07
1.81275885e-06,7.69323094e-07
1.82275885e-06,7.74699085e-07
1.83275885e-06,7.79839355e-07
1.84275885e-06,7.84749617e-07
1.85275885e-06,7.89435944e-07
1.86275885e-06,7.93904705e-07
1.87275885e-06,7.98162504e-07
1.88275885e-06,8.02216128e-07
1.89275885e-06,8.0607249e-07
1.90275885e-06,8.09738587e-07
1.91275885e-06,8.13221453e-07
1.92275885e-06,8.16528122e-07
1.93275885e-06,8.19665594e-07
1.94275885e-06,8.22640803e-07
1.95275885e-06,8.25460592e-07
1.96275885e-06,8.28131688e-07
1.97275885e-06,8.30660683e-07
1.98275885e-06,8.33054019e-07
1.99275885e-06,8.35317969e-07
2.00275885e-06,8.37458632e-07
2.01275885e-06,8.39481919e-07
2.02275885e-06,8.41393551e-07
2.03275885e-06,8.43199051e-07
2.04275885e-06,8.44903739e-07
2.05275885e-06,8.46512738e-07
2.06275885e-06,8.48030966e-07
2.07275885e-06,8.4946314e-07
2.08275885e-06,8.5081378e-07
2.09275885e-06,8.52087209e-07
2.10275885e-06,8.53287556e-07
2.11275885e-06,8.54418764e-07
2.12275885e-06,8.55484593e-07
2.13275885e-06,8.56488621e-07
2.14275885e-06,8.57434257e-07
2.15275885e-06,8.5832474e-07
2.16275885e-06,8.59163149e-07
2.17275885e-06,8.59952405e-07
2.18275885e-06,8.60695281e-07
2.19275885e-06,8.61394408e-07
2.20275885e-06,8.62052275e-07
2.21275885e-06,8.62671242e-07
2.22275885e-06,8.63253542e-07
2.23275885e-06,8.63801289e-07
2.24275885e-06,8.6431648e-07
2.25275885e-06,8.64801004e-07
2.26275885e-06,8.65256645e-07
2.27275885e-06,8.65685089e-07
2.28275885e-06,8.66087927e-07
2.29275885e-06,8.66466661e-07
2.30275885e-06,8.66822709e-07
2.31275885e-06,8.67157407e-07
2.32275885e-06,8.67472015e-07
2.33275885e-06,8.67767723e-07
2.34275885e-06,8.68045651e-07
2.35275885e-06,8.68306854e-07
2.36275885e-06,8.68552326e-07
2.37275885e-06,8.68783005e-07
2.38275885e-06,8.68999773e-07
2.39275885e-06,8.69203461e-07
2.40275885e-06,8.69394849e-07
2.41275885e-06,8.69574676e-07
2.42275885e-06,8.69743633e-07
2.43275885e-06,8.69902373e-07
2.44275885e-06,8.70051509e-07
2.45275885e-06,8.70191618e-07
2.46275885e-06,8.70323244e-07
2.47275885e-06,8.70446896e-07
2.48275885e-06,8.70563055e-07
2.49275885e-06,8.70672174e-07
2.50275885e-06,8.70774675e-07
2.51275885e-06,8.7087096e-07
2.52275885e-06,8.70961403e-07
2.53275885e-06,8.71046358e-07
2.54275885e-06,8.71126156e-07
2.55275885e-06,8.71201109e-07
2.56275885e-06,8.7127151e-07
2.57275885e-06,8.71337635e-07
2.58275885e-06,8.71399743e-07
2.59275885e-06,8.71458077e-07
2.60275885e-06,8.71512865e-07
2.61275885e-06,8.71564324e-07
2.62275885e-06,8.71612655e-07
2.63275885e-06,8.71658047e-07
2.64275885e-06,8.71700679e-07
2.65275885e-06,8.71740718e-07
2.66275885e-06,8.71778322e-07
2.67275885e-06,8.71813638e-07
2.68275885e-06,8.71846806e-07
2.69275885e-06,8.71877956e-07
2.70275885e-06,8.71907211e-07
2.71275885e-06,8.71934686e-07
2.72275885e-06,8.71960489e-07
2.73275885e-06,8.71984721e-07
2.74275885e-06,8.72007478e-07
2.75275885e-06,8.7202885e-07
2.76275885e-06,8.72048922e-07
2.77275885e-06,8.72067771e-07
2.78275885e-06,8.72085473e-07
2.79275885e-06,8.72102097e-07
2.80275885e-06,8.72117709e-07
2.81275885e-06,8.7213237e-07
2.82275885e-06,8.72146139e-07
2.83275885e-06,8.72159069e-07
2.84275885e-06,8.72171212e-07
2.85275885e-06,8.72182615e-07
2.86275885e-06,8.72193324e-07
2.87275885e-06,8.72203381e-07
2.88275885e-06,8.72212825e-07
2.89275885e-06,8.72221694e-07
2.90275885e-06,8.72230023e-07
2.91275885e-06,8.72237845e-07
2.92275885e-06,8.7224519e-07
2.93275885e-06,8.72252088e-07
2.94275885e-06,8.72258566e-07
2.95275885e-06,8.72264649e-07
2.96275885e-06,8.72270361e-07
2.97275885e-06,8.72275726e-07
2.98275885e-06,8.72280764e-07
2.99275885e-06,8.72285495e-07
3.00275885e-06,8.72289937e-07
3.01275885e-06,8.72294109e-07
3.02275885e-06,8.72298027e-07
3.03275885e-06,8.72301707e-07
3.04275885e-06,8.72305162e-07
3.05275885e-06,8.72308406e-07
3.06275885e-06,8.72311453e-07
3.07275885e-06,8.72314315e-07
3.08275885e-06,8.72317002e-07
3.09275885e-06,8.72319525e-07
3.10275885e-06,8.72321894e-07
3.11275885e-06,8.7232412e-07
3.12275885e-06,8.72326209e-07
3.13275885e-06,8.72328172e-07
3.14275885e-06,8.72330014e-07
3.15275885e-06,8.72331745e-07
3.16275885e-06,8.7233337e-07
3.17275885e-06,8.72334896e-07
3.18275885e-06,8.72336329e-07
3.19275885e-06,8.72337675e-07
3.20275885e-06,8.72338939e-07
3.21275885e-06,8.72340126e-07
3.22275885e-06,8.7234124e-07
3.23275885e-06,8.72342287e-07
3.24275885e-06,8.72343269e-07
3.25275885e-06,8.72344192e-07
3.26275885e-06,8.72345059e-07
3.27275885e-06,8.72345873e-07
3.28275885e-06,8.72346637e-07
3.29275885e-06,8.72347355e-07
3.30275885e-06,8.72348029e-07
3.31275885e-06,8.72348662e-07
3.32275885e-06,8.72349256e-07
3.33275885e-06,8.72349815e-07
3.34275885e-06,8.72350339e-07
3.35275885e-06,8.72350831e-07
3.36275885e-06,8.72351293e-07
3.37275885e-06,8.72351727e-07
3.38275885e-06,8.72352135e-07
3.39275885e-06,8.72352518e-07
3.40275885e-06,8.72352877e-07
3.41275885e-06,8.72353215e-07
3.42275885e-06,8.72353532e-07
3.43275885e-06,8.72353829e-07
3.44275885e-06,8.72354109e-07
3.45275885e-06,8.72354371e-07
3.46275885e-06,8.72354618e-07
3.47275885e-06,8.72354849e-07
3.48275885e-06,8.72355067e-07
3.49275885e-06,8.72355271e-07
3.50275885e-06,8.72355463e-07
3.51275885e-06,8.72355643e-07
3.52275885e-06,8.72355812e-07
3.53275885e-06,8.72355971e-07
3.54275885e-06,8.7235612e-07
3.55275885e-06,8.7235626e-07
3.56275885e-06,8.72356391e-07
3.57275885e-06,8.72356515e-07
3.58275885e-06,8.72356631e-07
3.59275885e-06,8.72356739e-07
3.60275885e-06,8.72356842e-07
3.61275885e-06,8.72356938e-07
3.62275885e-06,8.72357028e-07
3.63275885e-06,8.72357113e-07
3.64275885e-06,8.72357192e-07
3.65275885e-06,8.72357267e-07
3.66275885e-06,8.72357337e-07
3.67275885e-06,8.72357403e-07
3.68275885e-06,8.72357464e-07
3.69275885e-06,8.72357523e-07
3.70275885e-06,8.72357577e-07
3.71275885e-06,8.72357628e-07
3.72275885e-06,8.72357676e-07
3.73275885e-06,8.72357722e-07
3.74275885e-06,8.72357764e-07
3.75275885e-06,8.72357804e-07
3.76275885e-06,8.72357841e-07
3.77275885e-06,8.72357876e-07
3.78275885e-06,8.72357909e-07
3.79275885e-06,8.7235794e-07
3.80275885e-06,8.72357969e-07
3.81275885e-06,8.72357997e-07
3.82275885e-06,8.72358022e-07
3.83275885e-06,8.72358046e-07
3.84275885e-06,8.72358069e-07
3.85275885e-06,8.7235809e-07
3.86275885e-06,8.7235811e-07
3.87275885e-06,8.72358129e-07
3.88275885e-06,8.72358146e-07
3.89275885e-06,8.72358163e-07
3.90275885e-06,8.72358179e-07
3.91275885e-06,8.72358193e-07
3.92275885e-06,8.72358207e-07
3.93275885e-06,8.7235822e-07
3.94275885e-06,8.72358232e-07
3.95275885e-06,8.72358243e-07
3.96275885e-06,8.72358254e-07
3.97275885e-06,8.72358264e-07
3.98275885e-06,8.72358273e-07
3.99275885e-06,8.72358282e-07
4.00275885e-06,8.7235829e-07
4.01275885e-06,8.72358298e-07
4.02275885e-06,8.72358305e-07
4.03275885e-06,8.72358312e-07
4.04275885e-06,8.72358318e-07
4.05275885e-06,8.72358324e-07
4.06275885e-06,8.7235833e-07
4.07275885e-06,8.72358335e-07
4.08275885e-06,8.7235834e-07
4.09275885e-06,8.72358345e-07
4.10275885e-06,8.7235835e-07
4.11275885e-06,8.72358354e-07
4.12275885e-06,8.72358358e-07
4.13275885e-06,8.72358361e-07
4.14275885e-06,8.72358365e-07
4.15275885e-06,8.72358368e-07
4.16275885e-06,8.72358371e-07
4.17275885e-06,8.72358374e-07
4.18275885e-06,8.72358376e-07
4.19275885e-06,8.72358379e-07
4.20275885e-06,8.72358381e-07
4.21275885e-06,8.72358383e-07
4.22275885e-06,8.72358386e-07
4.23275885e-06,8.72358388e-07
4.24275885e-06,8.72358389e-07
4.25275885e-06,8.72358391e-07
4.26275885e-06,8.72358393e-07
4.27275885e-06,8.72358394e-07
4.28275885e-06,8.72358396e-07
4.29275885e-06,8.72358397e-07
4.30275885e-06,8.72358398e-07
4.31275885e-06,8.72358399e-07
4.32275885e-06,8.72358401e-07
4.33275885e-06,8.72358402e-07
4.34275885e-06,8.72358403e-07
4.35275885e-06,8.72358403e-07
4.36275885e-06,8.72358404e-07
4.37275885e-06,8.72358405e-07
4.38275885e-06,8.72358406e-07
4.39275885e-06,8.72358407e-07
4.40275885e-06,8.72358407e-07
4.41275885e-06,8.72358408e-07
4.42275885e-06,8.72358408e-07
4.43275885e-06,8.72358409e-07
4.44275885e-06,8.7235841e-07
4.45275885e-06,8.7235841e-07
4.46275885e-06,8.7235841e-07
4.47275885e-06,8.72358411e-07
4.48275885e-06,8.72358411e-07
4.49275885e-06,8.72358412e-07
4.50275885e-06,8.72358412e-07
4.51275885e-06,8.72358412e-07
4.52275885e-06,8.72358413e-07
4.53275885e-06,8.72358413e-07
4.54275885e-06,8.72358413e-07
4.55275885e-06,8.72358414e-07
4.56275885e-06,8.72358414e-07
4.57275885e-06,8.72358414e-07
4.58275885e-06,8.72358414e-07
4.59275885e-06,8.72358414e-07
4.60275885e-06,8.72358415e-07
4.61275885e-06,8.72358415e-07
4.62275885e-06,8.72358415e-07
4.63275885e-06,8.72358415e-07
4.64275885e-06,8.72358415e-07
4.65275885e-06,8.72358415e-07
4.66275885e-06,8.72358416e-07
4.67275885e-06,8.72358416e-07
4.68275885e-06,8.72358416e-07
4.69275885e-06,8.72358416e-07
4.70275885e-06,8.72358416e-07
4.71275885e-06,8.72358416e-07
4.72275885e-06,8.72358416e-07
4.73275885e-06,8.72358416e-07
4.74275885e-06,8.72358416e-07
4.75275885e-06,8.72358416e-07
4.76275885e-06,8.72358416e-07
4.77275885e-06,8.72358417e-07
4.78275885e-06,8.72358417e-07
4.79275885e-06,8.72358417e-07
4.80275885e-06,8.72358417e-07
4.81275885e-06,8.72358417e-07
4.82275885e-06,8.72358417e-07
4.83275885e-06,8.72358417e-07
4.84275885e-06,8.72358417e-07
4.85275885e-06,8.72358417e-07
4.86275885e-06,8.72358417e-07
4.87275885e-06,8.72358417e-07
4.88275885e-06,8.72358417e-07
4.89275885e-06,8.72358417e-07
4.90275885e-06,8.72358417e-07
4.91275885e-06,8.72358417e-07
4.92275885e-06,8.72358417e-07
4.93275885e-06,8.72358417e-07
4.94275885e-06,8.72358417e-07
4.95275885e-06,8.72358417e-07
4.96275885e-06,8.72358417e-07
4.97275885e-06,8.72358417e-07
4.98275885e-06,8.72358417e-07
4.99275885e-06,8.72358417e-07
5.00275885e-06,8.72358417e-07
5.01275885e-06,8.72358417e-07
5.02275885e-06,8.72358417e-07
5.03275885e-06,8.72358417e-07
5.04275885e-06,8.72358417e-07
5.05275885e-06,8.72358417e-07
5.06275885e-06,8.72358417e-07
5.07275885e-06,8.72358417e-07
5.08275885e-06,8.72358417e-07
5.09275885e-06,8.72358417e-07
5.10275885e-06,8.72358417e-07
5.11275885e-06,8.72358417e-07
5.12275885e-06,8.72358417e-07
5.13275885e-06,8.72358417e-07
5.14275885e-06,8.72358417e-07
5.15275885e-06,8.72358417e-07
5.16275885e-06,8.72358417e-07
5.17275885e-06,8.72358417e-07
5.18275885e-06,8.72358417e-07
5.19275885e-06,8.72358417e-07
5.20275885e-06,8.72358417e-07
5.21275885e-06,8.72358417e-07
5.22275885e-06,8.72358417e-07
5.23275885e-06,8.72358417e-07
5.24275885e-06,8.72358417e-07
5.25275885e-06,8.72358417e-07
5.26275885e-06,8.72358417e-07
5.27275885e-06,8.72358417e-07
5.28275885e-06,8.72358417e-07
5.29275885e-06,8.72358417e-07
5.30275885e-06,8.72358417e-07
5.31275885e-06,8.72358417e-07
5.32275885e-06,8.72358417e-07
5.33275885e-06,8.72358417e-07
5.34275885e-06,8.72358417e-07
5.35275885e-06,8.72358417e-07
5.36275885e-06,8.72358417e-07
5.37275885e-06,8.72358417e-07
5.38275885e-06,8.72358417e-07
5.39275885e-06,8.72358417e-07
5.40275885e-06,8.72358417e-07
5.41275885e-06,8.72358417e-07
5.42275885e-06,8.72358417e-07
5.43275885e-06,8.72358417e-07
5.44275885e-06,8.72358417e-07
5.45275885e-06,8.72358417e-07
5.46275885e-06,8.72358417e-07
5.47275885e-06,8.72358417e-07
5.48275885e-06,8.72358417e-07
5.49275885e-06,8.72358417e-07
5.50275885e-06,8.72358417e-07
5.51275885e-06,8.72358417e-07
5.52275885e-06,8.72358417e-07
5.53275885e-06,8.72358417e-07
5.54275885e-06,8.72358417e-07
5.55275885e-06,8.72358417e-07
5.56275885e-06,8.72358417e-07
5.57275885e-06,8.72358417e-07
5.58275885e-06,8.72358417e-07
5.59275885e-06,8.72358417e-07
5.60275885e-06,8.72358417e-07
5.61275885e-06,8.72358417e-07
5.62275885e-06,8.72358417e-07
5.63275885e-06,8.72358417e-07
5.64275885e-06,8.72358417e-07
5.65275885e-06,8.72358417e-07
5.66275885e-06,8.72358417e-07
5.67275885e-06,8.72358417e-07
5.68275885e-06,8.72358417e-07
5.69275885e-06,8.72358417e-07
5.70275885e-06,8.72358417e-07
5.71275885e-06,8.72358417e-07
5.72275885e-06,8.72358417e-07
5.73275885e-06,8.72358417e-07
5.74275885e-06,8.72358417e-07
5.75275885e-06,8.72358417e-07
5.76275885e-06,8.72358417e-07
5.77275885e-06,8.72358417e-07
5.78275885e-06,8.72358417e-07
5.79275885e-06,8.72358417e-07
5.80275885e-06,8.72358417e-07
5.81275885e-06,8.72358417e-07
5.82275885e-06,8.72358417e-07
5.83275885e-06,8.72358417e-07
5.84275885e-06,8.72358417e-07
5.85275885e-06,8.72358417e-07
5.86275885e-06,8.72358417e-07
5.87275885e-06,8.72358417e-07
5.88275885e-06,8.72358417e-07
5.89275885e-06,8.72358417e-07
5.90275885e-06,8.72358417e-07
5.91275885e-06,8.72358417e-07
5.92275885e-06,8.72358417e-07
5.93275885e-06,8.72358417e-07
5.94275885e-06,8.72358417e-07
5.95275885e-06,8.72358417e-07
5.96275885e-06,8.72358417e-07
5.97275885e-06,8.72358417e-07
5.98275885e-06,8.72358417e-07
5.99275885e-06,8.72358417e-07
6.00275885e-06,8.72358417e-07
6.01275885e-06,8.72358417e-07
