time,iout
0.0,1.04207358e-11
1e-10,1.04207352e-11
2e-10,1.04207348e-11
4e-10,1.04207341e-11
8e-10,1.04207325e-11
1.6e-09,1.04207295e-11
3.2e-09,1.04207233e-11
6.4e-09,1.0420711e-11
1.28e-08,1.04206864e-11
2.28e-08,1.0420648e-11
3.28e-08,1.04206096e-11
4.28e-08,1.04205711e-11
5.28e-08,1.04205327e-11
6.28e-08,1.04204943e-11
7.28e-08,1.04204559e-11
8.28e-08,1.04204175e-11
9.28e-08,1.04203792e-11
1.028e-07,1.04203408e-11
1.128e-07,1.04203024e-11
1.228e-07,1.0420264e-11
1.328e-07,1.04202257e-11
1.428e-07,1.04201873e-11
1.528e-07,1.0420149e-11
1.628e-07,1.04201106e-11
1.728e-07,1.04200723e-11
1.828e-07,1.04200339e-11
1.928e-07,1.04199956e-11
2.028e-07,1.04199573e-11
2.128e-07,1.0419919e-11
2.228e-07,1.04198807e-11
2.328e-07,1.04198424e-11
2.428e-07,1.04198041e-11
2.528e-07,1.04197658e-11
2.628e-07,1.04197275e-11
2.728e-07,1.04196892e-11
2.828e-07,1.04196509e-11
2.928e-07,1.04196126e-11
3.028e-07,1.04195744e-11
3.128e-07,1.04195361e-11
3.228e-07,1.04194979e-11
3.328e-07,1.04194596e-11
3.428e-07,1.04194214e-11
3.528e-07,1.04193832e-11
3.628e-07,1.04193449e-11
3.728e-07,1.04193067e-11
3.828e-07,1.04192685e-11
3.928e-07,1.04192303e-11
4.028e-07,1.04191921e-11
4.128e-07,1.04191539e-11
4.228e-07,1.04191157e-11
4.328e-07,1.04190775e-11
4.428e-07,1.04190393e-11
4.528e-07,1.04190012e-11
4.628e-07,1.0418963e-11
4.728e-07,1.04189248e-11
4.828e-07,1.04188867e-11
4.928e-07,1.04188485e-11
5.028e-07,1.04188104e-11
5.128e-07,1.04187722e-11
5.228e-07,1.04187341e-11
5.328e-07,1.0418696e-11
5.428e-07,1.04186579e-11
5.528e-07,1.04186197e-11
5.628e-07,1.04185816e-11
5.728e-07,1.04185435e-11
5.828e-07,1.04185054e-11
5.928e-07,1.04184673e-11
6.028e-07,1.04184293e-11
6.128e-07,1.04183912e-11
6.228e-07,1.04183531e-11
6.328e-07,1.0418315e-11
6.428e-07,1.0418277e-11
6.528e-07,1.04182389e-11
6.628e-07,1.04182009e-11
6.728e-07,1.04181628e-11
6.828e-07,1.04181248e-11
6.928e-07,1.04180868e-11
7.028e-07,1.04180487e-11
7.128e-07,1.04180107e-11
7.228e-07,1.04179727e-11
7.328e-07,1.04179347e-11
7.428e-07,1.04178967e-11
7.528e-07,1.04178587e-11
7.628e-07,1.04178207e-11
7.728e-07,1.04177827e-11
7.828e-07,1.04177447e-11
7.928e-07,1.04177068e-11
8.028e-07,1.04176688e-11
8.128e-07,1.04176308e-11
8.228e-07,1.04175929e-11
8.328e-07,1.04175549e-11
8.428e-07,1.0417517e-11
8.528e-07,1.04174791e-11
8.628e-07,1.04174411e-11
8.728e-07,1.04174032e-11
8.828e-07,1.04173653e-11
8.928e-07,1.04173274e-11
9.028e-07,1.04172895e-11
9.128e-07,1.04172516e-11
9.228e-07,1.04172137e-11
9.328e-07,1.04171758e-11
9.428e-07,1.04171379e-11
9.528e-07,1.04171e-11
9.628e-07,1.04170622e-11
9.728e-07,1.04170243e-11
9.828e-07,1.04169864e-11
9.928e-07,1.04169486e-11
1.0028e-06,1.04169107e-11
1.0128e-06,1.04168729e-11
1.0228e-06,1.04168351e-11
1.0328e-06,1.04167972e-11
1.0428e-06,1.04167594e-11
1.0528e-06,1.04167216e-11
1.0628e-06,1.04166838e-11
1.0728e-06,1.0416646e-11
1.0828e-06,1.04166082e-11
1.0928e-06,1.04165704e-11
1.1028e-06,1.04165326e-11
