time,iout
0.0,9.44054982e-07
1e-08,9.44054982e-07
2e-08,9.44054982e-07
4e-08,9.44054982e-07
8e-08,9.44054982e-07
1.6e-07,9.44054982e-07
3.2e-07,9.44054982e-07
6.4e-07,9.44054982e-07
1.28e-06,9.44054982e-07
2.28e-06,9.44054982e-07
3.28e-06,9.44054981e-07
4.28e-06,9.44054981e-07
5.28e-06,9.44054981e-07
6.28e-06,9.44054981e-07
7.28e-06,9.44054981e-07
8.28e-06,9.44054981e-07
9.28e-06,9.44054981e-07
1.028e-05,9.44054981e-07
1.128e-05,9.44054981e-07
1.228e-05,9.44054981e-07
1.328e-05,9.44054981e-07
1.428e-05,9.44054981e-07
1.528e-05,9.44054981e-07
1.628e-05,9.44054981e-07
1.728e-05,9.44054981e-07
1.828e-05,9.44054981e-07
1.928e-05,9.44054981e-07
2.028e-05,9.44054981e-07
2.128e-05,9.44054981e-07
2.228e-05,9.44054981e-07
2.328e-05,9.44054981e-07
2.428e-05,9.44054981e-07
2.528e-05,9.44054981e-07
2.628e-05,9.44054981e-07
2.728e-05,9.44054981e-07
2.828e-05,9.44054981e-07
2.928e-05,9.44054981e-07
3.028e-05,9.44054981e-07
3.128e-05,9.44054981e-07
3.228e-05,9.44054981e-07
3.328e-05,9.44054981e-07
3.428e-05,9.44054981e-07
3.528e-05,9.44054981e-07
3.628e-05,9.44054981e-07
3.728e-05,9.44054981e-07
3.828e-05,9.44054981e-07
3.928e-05,9.44054981e-07
4.028e-05,9.44054981e-07
4.128e-05,9.44054981e-07
4.228e-05,9.44054981e-07
4.328e-05,9.44054981e-07
4.428e-05,9.44054981e-07
4.528e-05,9.44054981e-07
4.628e-05,9.44054981e-07
4.728e-05,9.44054981e-07
4.828e-05,9.44054981e-07
4.928e-05,9.44054981e-07
5.028e-05,9.44054981e-07
5.128e-05,9.44054981e-07
5.228e-05,9.44054981e-07
5.328e-05,9.44054981e-07
5.428e-05,9.44054981e-07
5.528e-05,9.44054981e-07
5.628e-05,9.44054981e-07
5.728e-05,9.44054981e-07
5.828e-05,9.44054981e-07
5.928e-05,9.44054981e-07
6.028e-05,9.44054981e-07
6.128e-05,9.44054981e-07
6.228e-05,9.44054981e-07
6.328e-05,9.44054981e-07
6.428e-05,9.44054981e-07
6.528e-05,9.44054981e-07
6.628e-05,9.44054981e-07
6.728e-05,9.44054981e-07
6.828e-05,9.44054981e-07
6.928e-05,9.44054981e-07
7.028e-05,9.44054981e-07
7.128e-05,9.44054981e-07
7.228e-05,9.44054981e-07
7.328e-05,9.44054981e-07
7.428e-05,9.44054981e-07
7.528e-05,9.44054981e-07
7.628e-05,9.44054981e-07
7.728e-05,9.44054981e-07
7.828e-05,9.44054981e-07
7.928e-05,9.44054981e-07
8.028e-05,9.44054981e-07
8.128e-05,9.44054981e-07
8.228e-05,9.44054981e-07
8.328e-05,9.44054981e-07
8.428e-05,9.44054981e-07
8.528e-05,9.44054981e-07
8.628e-05,9.44054981e-07
8.728e-05,9.44054981e-07
8.828e-05,9.44054981e-07
8.928e-05,9.44054981e-07
9.028e-05,9.44054981e-07
9.128e-05,9.44054981e-07
9.228e-05,9.44054981e-07
9.328e-05,9.44054981e-07
9.428e-05,9.44054981e-07
9.528e-05,9.44054981e-07
9.628e-05,9.44054981e-07
9.728e-05,9.44054981e-07
9.828e-05,9.44054981e-07
9.928e-05,9.44054981e-07
0.00010028,9.44054981e-07
0.00010128,9.44054981e-07
0.00010228,9.44054981e-07
0.00010328,9.44054981e-07
0.00010428,9.44054981e-07
0.00010528,9.44054981e-07
0.00010628,9.44054981e-07
0.00010728,9.44054981e-07
0.00010828,9.44054981e-07
0.00010928,9.44054981e-07
0.00011028,9.44054981e-07
0.00011128,9.44054981e-07
0.00011228,9.44054981e-07
0.00011328,9.44054981e-07
0.00011428,9.44054981e-07
0.00011528,9.44054981e-07
0.00011628,9.44054981e-07
0.00011728,9.44054981e-07
0.00011828,9.44054981e-07
0.00011928,9.44054981e-07
0.00012028,9.44054981e-07
0.00012128,9.44054981e-07
0.00012228,9.44054981e-07
0.00012328,9.44054981e-07
0.00012428,9.44054981e-07
0.00012528,9.44054981e-07
0.00012628,9.44054981e-07
0.00012728,9.44054981e-07
0.00012828,9.44054981e-07
0.00012928,9.44054981e-07
0.00013028,9.44054981e-07
0.00013128,9.44054981e-07
0.00013228,9.44054981e-07
0.00013328,9.44054981e-07
0.00013428,9.44054981e-07
0.00013528,9.44054981e-07
0.00013628,9.44054981e-07
0.00013728,9.44054981e-07
0.00013828,9.44054981e-07
0.00013928,9.44054981e-07
0.00014028,9.44054981e-07
0.00014128,9.44054981e-07
0.00014228,9.44054981e-07
0.00014328,9.44054981e-07
0.00014428,9.44054981e-07
0.00014528,9.44054981e-07
0.00014628,9.44054981e-07
0.00014728,9.44054981e-07
0.00014828,9.44054981e-07
0.00014928,9.44054981e-07
0.00015028,9.44054981e-07
0.00015128,9.44054981e-07
0.00015228,9.44054981e-07
0.00015328,9.44054981e-07
0.00015428,9.44054981e-07
0.00015528,9.44054981e-07
0.00015628,9.44054981e-07
0.00015728,9.44054981e-07
0.00015828,9.44054981e-07
0.00015928,9.44054981e-07
0.00016028,9.44054981e-07
0.00016128,9.44054981e-07
0.00016228,9.44054981e-07
0.00016328,9.44054981e-07
0.00016428,9.44054981e-07
0.00016528,9.44054981e-07
0.00016628,9.44054981e-07
0.00016728,9.44054981e-07
0.00016828,9.44054981e-07
0.00016928,9.44054981e-07
0.00017028,9.44054981e-07
0.00017128,9.44054981e-07
0.00017228,9.44054981e-07
0.00017328,9.44054981e-07
0.00017428,9.44054981e-07
0.00017528,9.44054981e-07
0.00017628,9.44054981e-07
0.00017728,9.44054981e-07
0.00017828,9.44054981e-07
0.00017928,9.44054981e-07
0.00018028,9.44054981e-07
0.00018128,9.44054981e-07
0.00018228,9.44054981e-07
0.00018328,9.44054981e-07
0.00018428,9.44054981e-07
0.00018528,9.44054981e-07
0.00018628,9.44054981e-07
0.00018728,9.44054981e-07
0.00018828,9.44054981e-07
0.00018928,9.44054981e-07
0.00019028,9.44054981e-07
0.00019128,9.44054981e-07
0.00019228,9.44054981e-07
0.00019328,9.44054981e-07
0.00019428,9.44054981e-07
0.00019528,9.44054981e-07
0.00019628,9.44054981e-07
0.00019728,9.44054981e-07
0.00019828,9.44054981e-07
0.00019928,9.44054981e-07
0.00020028,9.44054981e-07
0.00020128,9.44054981e-07
0.00020228,9.44054981e-07
0.00020328,9.44054981e-07
0.00020428,9.44054981e-07
0.00020528,9.44054981e-07
0.00020628,9.44054981e-07
0.00020728,9.44054981e-07
0.00020828,9.44054981e-07
0.00020928,9.44054981e-07
0.00021028,9.44054981e-07
0.00021128,9.44054981e-07
0.00021228,9.44054981e-07
0.00021328,9.44054981e-07
0.00021428,9.44054981e-07
0.00021528,9.44054981e-07
0.00021628,9.44054981e-07
